relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
2108588@25_23-2108588@25_27,2108588@25,Zina D. H. Young-Smith,,0.72,"{Jacobs,eventually,was,made,aware,of,the,wedding,to,Smith,"","",because,after,Smith,'s,death,in,1844,"","",Jacobs,stood,by,while,Zina,was,sealed,to,Smith,in,the,Nauvoo,Temple,.}",23,1,27,1,1,"{""BETW_L_[nsubjpass prep_to]"",people_between_bucket=0,NGRAM_1_[seal],""BETW_[nsubjpass seal prep_to]"",""BETW_D_[nsubjpass seal prep_to]""}","{1.78552,-0.866341,0.0458266,0.00470507,0.00470507}"
261047@5_0-261047@5_19,261047@5,Enda Kenny-Henry Kenny,f,0.106,"{Kenny,has,been,a,Teachta,D,la,-LRB-,TD,-RRB-,for,Mayo,since,1975,"","",having,succeeded,his,father,Henry,Kenny,.}",0,1,19,2,2,"{people_between_bucket=1,NGRAM_1_[succeed],NGRAM_1_[father],""BETW_L_[nsubj vmod dobj]"",NGRAM_1_[since],NGRAM_1_[1975]}","{-1.41558,-0.459169,-0.272044,-0.212726,-0.134278,0.127628}"
16372031@9_0-16372031@9_42,16372031@9,Rocco Silano-Hal Sparks,,0.302,"{Silano,performed,at,the,2007,Austrian,Magic,Convention,in,Vienna,"","",Austria,"","",and,appeared,in,the,VH1,celebrity,magic,reality,series,"","",``,Celebracadabra,'',"","",in,2008,"","",as,an,adviser,and,guide,for,celebrity,partner,and,1st,runner-up,"","",Hal,Sparks,.}",0,1,42,2,2,"{NGRAM_1_[partner],people_between_bucket=0,NGRAM_1_[1st],NGRAM_1_[2008],NGRAM_1_[appear],NGRAM_1_[runner-up]}","{1.70226,-0.866341,-0.572186,-0.311985,-0.279161,-0.176682}"
26914782@13_15-26914782@13_23,26914782@13,Ben Stratton-Sam Reid,,0.212,"{However,"","",the,Hawks,lost,the,Grand,Final,to,Sydney,by,10,points,"","",with,Stratton,having,a,quiet,game,"","",but,restricting,Sam,Reid,to,one,goal,.}",15,1,23,2,2,"{people_between_bucket=0,NGRAM_1_[game],NGRAM_1_[quiet],""NGRAM_2_[quiet game]"",""BETW_L_[nsubj prepc_with conj_but dobj]"",NGRAM_1_[restrict]}","{-0.866341,-0.32341,0.112425,0.00624228,0.00624228,0.00269464}"
20011656@84_0-20011656@84_11,20011656@84,Kell Brook-Senchenko,,0.17,"{Brook,started,the,fourth,strongly,out,boxing,his,Ukrainian,opponent,although,Senchenko,did,unsteady,Brook,for,a,few,seconds,before,Brook,sent,Sencheko,back,to,the,canvas,with,another,right,.}",0,1,11,1,1,"{people_between_bucket=0,NGRAM_1_[although],NGRAM_1_[opponent],NGRAM_1_[boxing],""BETW_L_[nsubj advcl nsubj]"",NGRAM_1_[fourth]}","{-0.866341,-0.351168,-0.265951,-0.162903,0.134004,-0.0651594}"
2566051@16_17-2566051@16_2,2566051@16,Lysanias-Josephus,,0.508,"{According,to,Josephus,the,emperor,Claudius,in,42,confirmed,Agrippa,I,in,the,possession,of,Abila,of,Lysanias,already,bestowed,upon,him,by,Caligula,"","",elsewhere,described,as,Abila,"","",which,had,formed,the,tetrarchy,of,Lysanias,:,Archaeological,Lysanias,.}",17,1,2,1,1,"{INV_NGRAM_1_[possession],INV_NGRAM_1_[42],INV_NGRAM_1_[emperor],INV_NGRAM_1_[confirm],""INV_NGRAM_2_[42 confirm]"",INV_NGRAM_1_[abilum]}","{-0.0863027,-0.026612,0.0183052,0.0126856,0.00630781,0.00630781}"
44155784@14_0-44155784@14_4,44155784@14,Kalaiyarasan-Shanmugha Priya,,1,"{Kalaiyarasan,is,married,to,Shanmugha,Priya,"","",who,he,met,at,Accenture,"","",his,first,place,of,employment,.}",0,1,4,2,2,"{NGRAM_1_[marry],""BETW_[nsubjpass marry prep_to]"",""BETW_D_[nsubjpass marry prep_to]"",""BETW_L_[nsubjpass prep_to]"",people_between_bucket=0}","{3.94937,1.87628,1.87628,1.78552,-0.866341}"
4873031@9_6-4873031@9_22,4873031@9,Beverley Whitfield-Kathy Whitlam,,0.25,"{At,the,age,of,nine,"","",Whitfield,competed,in,the,Primary,School,State,Championships,at,North,Sydney,Pool,"","",coming,second,to,Kathy,Whitlam,"","",who,happened,to,be,the,daughter,of,future,Prime,Minister,of,Australia,Gough,Whitlam,.}",6,1,22,2,2,"{people_between_bucket=0,NGRAM_1_[compete],NGRAM_1_[second],NGRAM_1_[primary],NGRAM_1_[come],""BETW_[nsubj compete xcomp come acomp second prep_to]""}","{-0.866341,-0.304109,0.125443,-0.0473464,-0.0337016,-0.00604306}"
16227@139_0-16227@139_21,16227@139,Jerome Kern-Hammerstein,,0,"{Kern,'s,``,Three,Sisters,'',-LRB-,1934,-RRB-,"","",was,his,last,West,End,show,"","",with,a,libretto,by,Hammerstein,.}",0,1,21,1,1,"{people_between_bucket=0,NGRAM_1_[show],NGRAM_1_[sister],NGRAM_1_[libretto],NGRAM_1_[three],""NGRAM_2_[three sister]""}","{-0.866341,-0.271166,-0.270853,0.159131,-0.130504,-0.0838551}"
12166938@1_0-12166938@1_3,12166938@1,Sebastião da Silveira Cintra-Silveira Cintra Sebasti,,0.218,"{Sebasti,o,da,Silveira,Cintra,Sebasti,o,Leme,da,Silveira,Cintra,-LRB-,January,20,"","",1882,October,17,"","",1942,-RRB-,was,a,Brazilian,Cardinal,of,the,Roman,Catholic,Church,.}",0,1,3,3,3,"{people_between_bucket=0,NGRAM_1_[o],NGRAM_1_[da],""NGRAM_2_[o da]"",""WORD_SEQ_[o da]""}","{-0.866341,-0.468658,0.0717134,-0.00434822,-0.00434822}"
4140200@1_8-4140200@1_0,4140200@1,John A. Shaw-John A. Shaw John A. `` Jack,f,0.02,"{John,A.,Shaw,John,A.,``,Jack,'',Shaw,-LRB-,born,1939,-RRB-,is,a,former,civil,servant,who,held,senior,staff,positions,under,Nixon,"","",as,White,House,liaison,under,Ford,"","",and,in,the,State,Department,under,Reagan,.}",8,1,0,7,7,"{INV_BETW_[nn],INV_BETW_L_[nn],INV_BETW_D_[nn]}","{-1.23209,-1.23184,-1.23184}"
525075@129_0-525075@129_11,525075@129,Conor Oberst-Chelsea Manning,,0.442,"{Conor,Oberst,wrote,and,performed,the,song,``,Anonymous,'',for,Chelsea,Manning,"","",the,alleged,Wikileaks,whistleblower,.}",0,2,11,2,2,"{people_between_bucket=0,NGRAM_1_[write],NGRAM_1_[song],NGRAM_1_[perform],NGRAM_1_[anonymous],""BETW_L_[nsubj conj_and prep_for]""}","{-0.866341,0.244294,0.207644,0.0910638,-0.0150539,-0.00564714}"
3129714@1_3-3129714@1_0,3129714@1,"Stephen II, Duke of Bavaria-Stephen II",f,0,"{Stephen,II,"","",Duke,of,Bavaria,Duke,Stephen,II,of,Bavaria,-LRB-,1319,13,May,1375,"","",Landshut,-RRB-,-LRB-,German,:,``,Stephan,II,mit,der,Hafte,"","",Herzog,von,Bayern,'',-RRB-,"","",after,1347,Duke,of,Bavaria,.}",3,1,0,2,2,"{INV_BETW_L_[appos],INV_BETW_D_[appos],INV_BETW_[appos]}","{-0.505358,-0.505358,-0.505342}"
26284@85_26-26284@85_3,26284@85,Richard III of England-Hull,,0.264,"{The,town,of,Hull,refused,him,entry,"","",and,Edward,gained,entry,to,York,by,using,the,same,claim,as,Henry,of,Bolingbroke,had,before,deposing,Richard,II,in,1399,;,``,viz,'',"","",that,he,was,merely,reclaiming,the,Dukedom,of,York,rather,than,the,crown,.}",26,2,3,1,1,"{INV_NGRAM_1_[use],INV_NGRAM_1_[claim],INV_NGRAM_1_[refuse],INV_NGRAM_1_[gain],INV_NGRAM_1_[entry],INV_NGRAM_1_[depose]}","{-0.347591,-0.316868,-0.238948,-0.0903118,-0.0516452,-0.0278341}"
1785442@117_0-1785442@117_12,1785442@117,Christopher R. Hill-Nathaniel,,0.226,"{Hill,is,divorced,from,Patty,Whitelaw,and,has,three,grown,children,"","",Nathaniel,"","",Amelia,"","",and,Clara,.}",0,1,12,1,1,"{people_between_bucket=2,NGRAM_1_[divorce],NGRAM_1_[child],NGRAM_1_[three],""BETW_[nsubjpass divorce dep]"",""BETW_D_[nsubjpass divorce dep]""}","{-1.84245,1.16949,-0.293785,-0.130504,0.102594,0.102594}"
5637993@11_3-5637993@11_13,5637993@11,John Blackley-Jocky Scott,,0.28,"{In,2011,"","",Blackley,was,assistant,manager,of,Stirling,Albion,"","",working,alongside,Jocky,Scott,.}",3,1,13,2,2,"{people_between_bucket=0,NGRAM_1_[manager],NGRAM_1_[alongside],NGRAM_1_[work],NGRAM_1_[assistant],""NGRAM_2_[assistant manager]""}","{-0.866341,-0.457281,0.335512,0.23015,-0.158738,-0.0296302}"
512953@6_0-512953@6_22,512953@6,Alan Berg-Alan Berg,f,0.474,"{Alan,Berg,'s,life,and,death,were,chronicled,in,the,book,"","",``,Talked,to,Death,:,The,Life,and,Murder,of,Alan,Berg,'',by,Stephen,Singular,.}",0,2,22,2,2,"{people_between_bucket=0,NGRAM_1_[life],""NGRAM_2_['s life]"",NGRAM_1_[chronicle],NGRAM_1_[murder],NGRAM_1_[book]}","{-0.866341,0.323863,0.25828,0.171495,0.106338,-0.0608681}"
4684913@24_10-4684913@24_35,4684913@24,Mike Bullock-Ed Catto,,0.376,"{After,Moonstone,relinquished,the,Phantom,license,in,July,2010,"","",Bullock,took,over,as,head,writer,on,the,Black,Bat,comics,"","",as,well,as,his,own,``,Savage,Beauty,'',comic,"","",co-owned,with,Ed,Catto,and,Joe,Ahearn,of,Captain,Action,Enterprises,.}",10,1,35,2,2,"{people_between_bucket=0,NGRAM_1_[writer],NGRAM_1_[beauty],NGRAM_1_[head],NGRAM_1_[well],NGRAM_1_[black]}","{-0.866341,0.18178,0.171602,-0.137837,0.0896109,-0.0789435}"
22112516@18_0-22112516@18_27,22112516@18,Catt Sadler-Debbie Matenopoulos,,0.074,"{Sadler,and,her,family,returned,to,Los,Angeles,in,2006,when,she,was,named,host,of,``,The,Daily,10,'',on,E!,alongside,Sal,Masekela,and,Debbie,Matenopoulos,.}",0,1,27,2,2,"{people_between_bucket=2,NGRAM_1_[host],NGRAM_1_[alongside],NGRAM_1_[2006],NGRAM_1_[10],NGRAM_1_[family]}","{-1.84245,-0.364516,0.335512,-0.276393,-0.218328,-0.154941}"
1939991@14_0-1939991@14_38,1939991@14,Salomon III-Fasilides,,0.07,"{Salomon,was,deposed,and,put,into,chains,by,``,Dejazmach,'',Gugsa,and,``,Dejazmach,'',Alula,"","",who,were,in,the,victorious,army,"","",and,replaced,him,five,days,later,with,Demetros,"","",the,great-grandson,of,Emperor,Fasilides,.}",0,1,38,1,1,"{people_between_bucket=2,NGRAM_1_[five],NGRAM_1_[replace],NGRAM_1_[put],NGRAM_1_[day],NGRAM_1_[army]}","{-1.84245,0.449269,-0.442986,-0.285041,-0.208238,-0.202381}"
5651981@22_27-5651981@22_23,5651981@22,Alex Eadie-Ian MacGregor,,0.608,"{Considered,in,1983,as,a,replacement,for,Derek,Ezra,as,chairman,of,the,National,Coal,Board,"","",the,position,was,given,to,Sir,Ian,MacGregor,"","",whom,Eadie,later,blamed,for,the,conflict,that,led,to,the,miners,',strike,of,1984,85,.}",27,1,23,2,2,"{""INV_BETW_L_[nsubj rcmod]"",""INV_BETW_[nsubj blame rcmod]"",""INV_BETW_D_[nsubj blame rcmod]""}","{0.427114,0.00781592,0.00781592}"
7574767@86_4-7574767@86_13,7574767@86,Matthew Stafford-Pepsi Rookie of the Week,,0.232,"{For,his,performance,"","",Stafford,won,NFC,Offensive,Player,of,the,Week,and,Pepsi,Rookie,of,the,Week,.}",4,1,13,5,5,"{people_between_bucket=0,NGRAM_1_[win],NGRAM_1_[week],""BETW_L_[nsubj dobj prep_of conj_and prep_of]""}","{-0.866341,-0.385664,0.0874105,0.0250611}"
1898896@11_1-1898896@11_3,1898896@11,Evangelos Sarris-Calliope Tatti,,0.992,"{There,Sarris,married,Calliope,Tatti,"","",the,great-granddaughter,of,Constantine,Tattis,"","",a,member,of,the,Filiki,Eteria,.}",1,1,3,2,2,"{NGRAM_1_[marry],WORD_SEQ_[married],people_between_bucket=0,""BETW_L_[dep dobj]"",""BETW_[dep marry dobj]"",""BETW_D_[dep marry dobj]""}","{3.94937,1.70171,-0.866341,0.0162097,0.0148085,0.0148085}"
12628717@6_15-12628717@6_6,12628717@6,Isaac Leucht-Shangarai Chasset,,0.216,"{After,a,yellow,fever,outbreak,killed,Shangarai,Chasset,'s,rabbi,and,cantor,in,1879,"","",Leucht,returned,to,``,Shangarai,Chasset,'',.}",15,1,6,2,2,"{INV_NGRAM_1_['s],INV_NGRAM_1_[1879],""INV_BETW_L_[nsubj advcl dobj poss]"",INV_NGRAM_1_[rabbi],""INV_BETW_[nsubj return advcl kill dobj rabbi poss]"",""INV_NGRAM_2_['s rabbi]""}","{-1.237,-0.0963648,-0.0080351,0.00592375,0.00166316,0.00166316}"
2589060@1_13-2589060@1_22,2589060@1,Empress Dowager Longyu-Jingfen,,0.372,"{Empress,Dowager,Longyu,Empress,Xiaodingjing,-LRB-,-RRB-,"","",better,known,as,the,Empress,Dowager,Longyu,-LRB-,-RRB-,"","",-LRB-,given,name,:,Jingfen,;,28,January,1868,22,February,1913,-RRB-,.}",13,2,22,1,1,"{people_between_bucket=0,NGRAM_1_[give],NGRAM_1_[name],""NGRAM_2_[give name]"",""BETW_L_[prep_as vmod dep dobj dep]""}","{-0.866341,0.24394,0.128737,-0.012456,0.00381688}"
27736513@11_3-27736513@11_6,27736513@11,Royce R. Lewellen-Louis Lucas,,0.836,"{In,1996,Judge,Lewellen,partnered,with,Louis,Lucas,"","",a,local,pioneer,grape,grower,to,form,Lucas,&,Lewellen,Vineyards,.}",3,1,6,2,2,"{NGRAM_1_[partner],""BETW_L_[nsubj prep_with]"",people_between_bucket=0,""BETW_[nsubj partner prep_with]"",""BETW_D_[nsubj partner prep_with]""}","{1.70226,1.05439,-0.866341,-0.14608,-0.14608}"
12676069@13_16-12676069@13_7,12676069@13,Dusty Fletcher-John,,0.272,"{However,"","",a,blackface,vaudeville,comedian,"","",John,``,Spider,Bruce,'',Mason,then,claimed,that,Fletcher,had,originally,stolen,the,routine,from,him,in,the,1920s,.}",16,1,7,1,1,"{""INV_BETW_L_[nsubj ccomp nsubj nn]"",INV_NGRAM_1_[claim]}","{-0.572861,-0.316868}"
11873443@70_6-11873443@70_17,11873443@70,Álvaro Fernandes-Nuno Trist,,0.204,"{If,that,was,also,sailed,by,Fernandes,"","",then,that,eliminates,Fernandes,'s,claim,to,have,exceeded,Nuno,Trist,o,'s,last,point,by,many,leagues,.}",6,1,17,2,2,"{people_between_bucket=1,NGRAM_1_[eliminate],NGRAM_1_[claim],NGRAM_1_['s],""NGRAM_2_['s claim]"",NGRAM_1_[exceed]}","{-1.41558,-0.0685879,-0.0514018,-0.0459589,-0.0217309,0.00880914}"
73626@233_0-73626@233_14,73626@233,Christopher Reeve-Alec Baldwin,f,0.106,"{Reeve,was,an,early,member,of,the,group,"","",along,with,Susan,Sarandon,"","",Alec,Baldwin,"","",and,Blythe,Danner,.}",0,1,14,2,2,"{people_between_bucket=2,NGRAM_1_[group],NGRAM_1_[early],NGRAM_1_[along],""NGRAM_2_[early member]"",NGRAM_1_[member]}","{-1.84245,-0.224971,-0.184497,0.0770135,0.0139964,-0.0118877}"
2686441@80_4-2686441@80_9,2686441@80,Holly Madison-Pasquale Rotella,t,0.524,"{In,August,2012,"","",Madison,announced,that,she,and,Pasquale,Rotella,"","",whom,she,began,dating,in,2011,"","",were,expecting,their,first,child,together,.}",4,1,9,2,2,"{people_between_bucket=0,NGRAM_1_[announce],""BETW_L_[nsubj ccomp nsubj conj_and]""}","{-0.866341,0.566656,0.229623}"
37342729@15_16-37342729@15_0,37342729@15,John D Morton-Laughner,,0.21,"{Laughner,'s,interest,was,piqued,by,this,esoteric,taste,in,music,"","",as,well,as,by,Morton,'s,hulking,appearance,and,peroxide,blonde,long,hair,"","",both,at,that,time,in,Cleveland,-LRB-,especially,-RRB-,being,quite,unique,"","",so,he,struck,up,a,conversation,.}",16,1,0,1,1,"{INV_NGRAM_1_['s],INV_NGRAM_1_[interest],INV_NGRAM_1_[well],INV_NGRAM_1_[music],INV_NGRAM_1_[pique],INV_NGRAM_1_[taste]}","{-1.237,-0.0665069,0.0662732,0.0528321,0.00828198,0.00643164}"
10794580@35_4-10794580@35_1,10794580@35,Bun Rany-Hun Sen,t,0.676,"{Currently,Hun,Sen,and,Rany,have,six,children,"","",three,sons,and,three,daughters,-LRB-,one,of,them,adopted,-RRB-,.}",4,1,1,2,2,"{INV_BETW_[conj_and],INV_BETW_D_[conj_and],INV_BETW_L_[conj_and]}","{0.233146,0.232993,0.232978}"
407353@25_0-407353@25_7,407353@25,Frank Muir-Edwards,,0.172,"{Muir,and,Norden,continued,to,write,for,Edwards,when,he,began,to,work,for,BBC,television,with,the,school,comedy,series,``,Whack-O,'',"","",and,in,the,anthology,series,``,Faces,of,Jim,'',.}",0,1,7,1,1,"{people_between_bucket=1,NGRAM_1_[continue],NGRAM_1_[write],""BETW_D_[nsubj continue xcomp write prep_for]"",""BETW_[nsubj continue xcomp write prep_for]"",""BETW_L_[nsubj xcomp prep_for]""}","{-1.41558,-0.470583,0.244294,-0.00891273,-0.00891273,0.00579389}"
1072764@82_3-1072764@82_13,1072764@82,Heber C. Kimball-Sarah Noon,,0.998,"{Initially,reluctant,"","",Kimball,accepted,the,responsibility,and,married,a,second,wife,"","",Sarah,Noon,.}",3,1,13,2,2,"{NGRAM_1_[marry],NGRAM_1_[wife],people_between_bucket=0,""NGRAM_2_[second wife]"",NGRAM_1_[accept],""BETW_L_[nsubj conj_and dobj appos]""}","{3.94937,2.90453,-0.866341,0.354741,-0.325474,-0.21569}"
43715@293_6-43715@293_8,43715@293,John McCain-Palin,,0.358,"{On,September,3,"","",2008,"","",McCain,and,Palin,became,the,Republican,Party,'s,Presidential,and,Vice,Presidential,nominees,"","",respectively,"","",at,the,2008,Republican,National,Convention,in,Saint,Paul,"","",Minnesota,.}",6,1,8,1,1,"{people_between_bucket=0,""BETW_L_[conj_and conj_and]"",""BETW_[conj_and 2008 conj_and]"",""BETW_D_[conj_and 2008 conj_and]""}","{-0.866341,0.271074,-0.00874596,-0.00874596}"
12820034@6_0-12820034@6_19,12820034@6,Gerald Suster-Michaela Antonina Duncan,,1,"{Gerald,Suster,was,married,twice,"","",in,1975,to,Ann,Nash,-LRB-,marriage,dissolved,-RRB-,and,in,1992,to,Michaela,Antonina,Duncan,-LRB-,1948,2001,-RRB-,.}",0,2,19,3,3,"{NGRAM_1_[marry],NGRAM_1_[marriage],""BETW_[nsubjpass marry prep_to]"",""BETW_D_[nsubjpass marry prep_to]"",people_between_bucket=2,""BETW_L_[nsubjpass prep_to]""}","{3.94937,2.54692,1.87628,1.87628,-1.84245,1.78552}"
31933631@57_15-31933631@57_13,31933631@57,Maxim Lieber-Hiss,,0.552,"{-LRB-,Chambers,had,recounted,a,meeting,between,"","",Lieber,"","",himself,"","",and,Hiss,on,Lieber,'s,farm,:,Lieber,confirmed,only,ownership,of,103-acre,farm,in,Ferndale,"","",Pennsylvania,"","",in,Bucks,County,from,about,1935-1945,.,-RRB-}",15,1,13,1,1,"{""INV_BETW_D_[poss farm prep_on]"",""INV_BETW_[poss farm prep_on]"",""INV_BETW_L_[poss prep_on]""}","{0.0138851,0.0138851,0.0138851}"
14032483@8_3-14032483@8_5,14032483@8,Agustín Cejas-Santos,,0.486,"{In,1970,"","",Cejas,joined,Santos,in,Brazil,where,he,played,in,the,same,team,as,Pel,.}",3,1,5,1,1,"{""BETW_L_[nsubj dobj]"",people_between_bucket=0,NGRAM_1_[join],WORD_SEQ_[joined],""BETW_[nsubj join dobj]"",""BETW_D_[nsubj join dobj]""}","{1.04039,-0.866341,-0.283171,0.223808,-0.0893069,-0.0893069}"
1950983@39_1-1950983@39_13,1950983@39,Nayef bin Abdul-Aziz Al Saud-Abdullah,,0.15,"{Prince,Nayef,was,appointed,Crown,Prince,and,first,deputy,prime,minister,by,King,Abdullah,on,27,October,2011,"","",five,days,after,the,death,of,his,full,brother,"","",Prince,Sultan,.}",1,1,13,1,1,"{people_between_bucket=0,NGRAM_1_[appoint],NGRAM_1_[prime],NGRAM_1_[minister],NGRAM_1_[first],""NGRAM_2_[prime minister]""}","{-0.866341,-0.74042,-0.252358,-0.188137,0.152989,-0.136439}"
1238365@27_10-1238365@27_31,1238365@27,Alicia Markova-Anton Dolin,,0.21,"{A,former,colleague,from,Diaghilev,'s,company,"","",she,invited,Markova,to,join,the,company,as,one,of,its,founder,dancers,"","",which,she,did,"","",forming,a,famous,partnership,with,Anton,Dolin,.}",10,1,31,2,2,"{people_between_bucket=0,NGRAM_1_[form],NGRAM_1_[partnership],NGRAM_1_[join],NGRAM_1_[one],NGRAM_1_[founder]}","{-0.866341,-0.363581,0.309136,-0.283171,-0.205305,0.08966}"
781005@103_14-781005@103_2,781005@103,Anna May Wong-Basil Dean,,0.338,"{London,producer,Basil,Dean,bought,the,play,``,A,Circle,of,Chalk,'',for,Wong,to,appear,in,with,the,young,Laurence,Olivier,"","",her,first,stage,performance,in,the,UK,.}",14,1,2,2,2,"{INV_NGRAM_1_[play],""INV_BETW_L_[nsubj advcl nsubj]"",INV_NGRAM_1_[buy],""INV_BETW_[nsubj appear advcl buy nsubj]"",""INV_BETW_D_[nsubj appear advcl buy nsubj]""}","{-0.498742,-0.151307,0.0365316,-0.00837284,-0.00837284}"
1866627@150_0-1866627@150_2,1866627@150,Clem Hill-Trumper,,0.488,"{Hill,trailed,Trumper,and,Noble,in,the,series,averages,"","",making,276,runs,at,27.60,without,ever,getting,to,100,in,an,innings,.}",0,1,2,1,1,"{""BETW_L_[nsubj dobj]"",people_between_bucket=0,NGRAM_1_[trail],""BETW_[nsubj trail dobj]"",""BETW_D_[nsubj trail dobj]"",WORD_SEQ_[trailed]}","{1.04039,-0.866341,-0.124448,-0.0528615,-0.0528615,-0.00456522}"
35716070@3_0-35716070@3_11,35716070@3,Alice E. Gillington-Byron,,0.442,"{Gillington,published,early,works,of,poetry,with,her,sister,"","",May,Byron,"","",before,moving,into,a,caravan,and,living,with,local,Gypsy,folk,.}",0,1,11,1,1,"{people_between_bucket=0,""BETW_L_[nsubj prep_with appos]"",NGRAM_1_[publish],NGRAM_1_[sister],NGRAM_1_[work],NGRAM_1_[early]}","{-0.866341,0.559605,0.339073,-0.270853,0.23015,-0.184497}"
42377832@3_3-42377832@3_43,42377832@3,Guo Hao-Wang Xinxin,,0.186,"{In,2013,"","",Guo,Hao,started,his,professional,footballer,career,with,Tianjin,Teda,in,the,Chinese,Super,League.He,would,eventually,make,his,league,debut,for,Tianjin,on,3,November,2013,in,a,game,against,Shanghai,Shenxin,"","",coming,on,as,a,substitute,for,Wang,Xinxin,in,the,73rd,minute,.}",3,2,43,2,2,"{people_between_bucket=0,NGRAM_1_[make],NGRAM_1_[game],NGRAM_1_[career],NGRAM_1_[professional],NGRAM_1_[3]}","{-0.866341,-0.592789,-0.32341,-0.279981,0.191493,0.185081}"
273437@172_4-273437@172_11,273437@172,Keith Olbermann-Katy Tur,t,0.934,"{In,June,2006,"","",Olbermann,began,dating,current,NBC,News,reporter,Katy,Tur,.}",4,1,11,2,2,"{NGRAM_1_[date],people_between_bucket=0,""BETW_L_[nsubj xcomp dobj]"",""BETW_D_[nsubj begin xcomp date dobj]"",""BETW_[nsubj begin xcomp date dobj]"",NGRAM_1_[begin]}","{0.980929,-0.866341,0.704467,0.426938,0.426938,0.412209}"
152097@11_0-152097@11_9,152097@11,Deryck Guyler-Handley,,0.284,"{Guyler,remained,with,the,show,until,the,death,of,Handley,in,1949,when,the,series,ended,.}",0,1,9,1,1,"{people_between_bucket=0,NGRAM_1_[show],NGRAM_1_[remain],NGRAM_1_[death],""BETW_L_[nsubj prep_until prep_of]"",""BETW_D_[nsubj remain prep_until death prep_of]""}","{-0.866341,-0.271166,0.0954104,0.0584175,0.0168341,0.00590208}"
39914111@14_3-39914111@14_9,39914111@14,Melvin Rambin-Murphy J. Foster,,0.084,"{In,1999,"","",Rambin,was,appointed,by,Republican,Governor,Murphy,J.,Foster,"","",Jr.,"","",as,a,regent,of,the,Louisiana,Board,of,Regents,of,Higher,Education,.}",3,1,9,3,3,"{people_between_bucket=0,NGRAM_1_[appoint],NGRAM_1_[republican],NGRAM_1_[governor],""BETW_D_[nsubjpass appoint agent]"",""BETW_[nsubjpass appoint agent]""}","{-0.866341,-0.74042,-0.281496,-0.187745,-0.140714,-0.140714}"
41959690@11_32-41959690@11_17,41959690@11,Concepción Mariño-Francisco Azcue,,0.442,"{It,included,the,drafting,and,signing,of,the,``,Acta,Chacachacare,'',by,Santiago,Mari,o,"","",Francisco,Azcue,"","",Jose,Francisco,Bermudez,"","",Manuel,Piar,and,Manuel,Valdes,"","",which,mentions,Mari,o,as,a,``,magnanimous,woman,'',"","",and,started,the,Campa,a,de,Oriente,.}",32,1,17,2,2,"{INV_NGRAM_1_[mention],""INV_BETW_L_[nn dobj rcmod conj_and prep_by appos]""}","{-0.307713,0.00654858}"
42177353@53_0-42177353@53_10,42177353@53,Spencer Dinwiddie-Adrian Peterson,,0.094,"{Dinwiddie,reportedly,made,contact,with,Russ,Paine,"","",who,helped,Adrian,Peterson,recover,from,his,ACL,injury,and,become,the,2012,NFL,MVP,.}",0,1,10,2,2,"{people_between_bucket=2,NGRAM_1_[make],NGRAM_1_[reportedly],NGRAM_1_[help],NGRAM_1_[contact],""NGRAM_2_[make contact]""}","{-1.84245,-0.592789,0.418021,-0.180586,-0.0789289,-0.00615609}"
2212440@20_0-2212440@20_6,2212440@20,James Haldane Stewart Lockhart-Johnston,,0.286,"{Lockhart,was,fluent,in,Cantonese,"","",Johnston,reported,"","",and,acquired,a,working,knowledge,of,Mandarin,when,he,was,posted,to,Weihaiwei,.}",0,1,6,1,1,"{people_between_bucket=0,""BETW_L_[nsubj prep_in appos]"",NGRAM_1_[fluent]}","{-0.866341,0.0804255,0.00832228}"
8003325@63_10-8003325@63_2,8003325@63,Margaret Haughery-Charles,,0.284,"{Eventually,"","",Charles,made,the,voyage,but,after,some,months,Margaret,received,word,that,he,died,shortly,after,reaching,his,destination,.}",10,1,2,1,1,"{INV_NGRAM_1_[make],INV_NGRAM_1_[month],""INV_BETW_L_[nsubj rcmod pobj conj_but nsubj]"",INV_NGRAM_1_[voyage]}","{-0.603213,-0.15483,-0.031989,0.00783118}"
26267616@1_1-26267616@1_3,26267616@1,King Xie of Zhou-Zhou King Xie,,0.094,"{King,Xie,of,Zhou,King,Xie,of,Zhou,-LRB-,died,750,BCE,-RRB-,claimed,sovereignty,during,the,final,stages,of,the,Chinese,Western,Zhou,Dynasty,-LRB-,1046,771,BCE,-RRB-,.}",1,1,3,3,3,"{people_between_bucket=0,BETW_L_[prep_of],BETW_[prep_of],BETW_D_[prep_of]}","{-0.866341,-0.431268,-0.431268,-0.431268}"
