relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
22157695@31_8-22157695@31_23,22157695@31,John Wesley Hardrick-Raphael,,0.178,"{In,1941,"","",his,wife,Georgia,died,and,Hardrick,moved,to,his,parents,',house,on,Prospect,Street,with,his,three,children,"","",Raphael,"","",Georgia,"","",and,Rachel,.}",8,1,23,1,1,"{people_between_bucket=0,NGRAM_1_[move],""NGRAM_2_[three child]"",NGRAM_1_[parent],NGRAM_1_[child],NGRAM_1_[three]}","{-0.793769,0.467976,-0.441119,-0.341658,-0.238377,-0.153347}"
43912724@280_3-43912724@280_0,43912724@280,Khuda Buksh-Abdur Razzak,,0.314,"{Abdur,Razzak,supported,Buksh,s,favoritism,"","",stating,that,"","",``,I,think,he,was,100,percent,right,in,appointing,them,.}",3,1,0,2,2,"{INV_NGRAM_1_[support],""INV_BETW_L_[nn dobj nsubj]"",INV_WORD_SEQ_[supported],""INV_BETW_D_[nn favoritism dobj support nsubj]"",""INV_BETW_[nn favoritism dobj support nsubj]""}","{-0.424738,-0.300627,-0.00668361,-0.00196483,-0.00196483}"
41091954@17_13-41091954@17_1,41091954@17,Dena Epstein-Jim Carrier,,0.356,"{Filmmaker,Jim,Carrier,created,``,The,Librarian,and,the,Banjo,'',to,document,Epstein,'s,contribution,to,American,ethnomusicology,.}",13,1,1,2,2,"{INV_NGRAM_1_[create],INV_NGRAM_1_[document],""INV_BETW_L_[poss dobj vmod nsubj]"",INV_NGRAM_1_[librarian],""INV_BETW_D_[poss contribution dobj document vmod create nsubj]"",""INV_BETW_[poss contribution dobj document vmod create nsubj]""}","{-0.315208,-0.159824,-0.0233459,0.00927224,0.00284953,0.00284953}"
10840176@14_8-10840176@14_0,10840176@14,"Hugh de Lacy, Lord of Meath-Ruairc",,0.436,"{Ruairc,refused,to,concede,"","",but,parleyed,with,De,Lacy,on,the,Hill,of,Ward,"","",in,Meath,.}",8,2,0,1,1,"{INV_NGRAM_1_[refuse],INV_NGRAM_1_[concede],""INV_BETW_L_[prep_with conj_but nsubj]"",""INV_BETW_D_[prep_with parley conj_but refuse nsubj]"",""INV_BETW_[prep_with parley conj_but refuse nsubj]"",INV_NGRAM_1_[parley]}","{-0.246123,-0.0776952,0.00711227,0.00711227,0.00711227,0.00711227}"
1962533@11_0-1962533@11_25,1962533@11,Blake Gottesman-Bush,,0.178,"{Gottesman,worked,as,a,junior,aide,to,then-White,House,Chief,of,Staff,Andrew,Card,at,the,beginning,of,Bush,'s,first,presidential,term,and,became,Bush,'s,full-time,personal,aide,in,February,2002,.}",0,1,25,1,1,"{people_between_bucket=2,""NGRAM_2_['s first]"",NGRAM_1_[become],NGRAM_1_[presidential],NGRAM_1_[work],NGRAM_1_[term]}","{-1.89504,0.408603,0.403565,-0.200884,0.180371,-0.170016}"
4774704@11_32-4774704@11_4,4774704@11,Doreen Carwithen-William Alwyn,t,0.222,"{In,1961,she,became,William,Alwyn,'s,devoted,secretary,and,amanuensis,"","",becoming,his,second,wife,in,1975,"","",adopting,Mary,Alwyn,as,her,married,name,"","",as,she,disliked,the,name,Doreen,"","",and,Mary,was,her,middle,name,.}",32,1,4,2,2,"{INV_NGRAM_1_['s],INV_NGRAM_1_[wife],INV_NGRAM_1_[name],INV_NGRAM_1_[second],INV_NGRAM_1_[become],INV_NGRAM_1_[adopt]}","{-1.22484,0.831646,-0.525841,-0.477524,-0.45368,0.265782}"
1191930@1_0-1191930@1_10,1191930@1,Jan Zamoyski (1627–1665)-Zamoyski,f,0.238,"{Jan,Zamoyski,-LRB-,1627,1665,-RRB-,Jan,``,Sobiepan,'',Zamoyski,-LRB-,1627,1665,-RRB-,was,a,Polish,nobleman,-LRB-,szlachcic,-RRB-,"","",magnate,.}",0,2,10,1,1,"{people_between_bucket=0,BETW_D_[dep],BETW_[dep],BETW_L_[dep],NGRAM_1_[1665],NGRAM_1_[1627]}","{-0.793769,-0.115139,-0.115139,-0.115139,-0.0029782,-0.00123736}"
848188@5_0-848188@5_6,848188@5,Kurt Zeitzler-Hitler,,0.368,"{Zeitzler,too,came,to,argue,with,Hitler,"","",and,retired,in,July,1944,"","",complaining,of,illness,.}",0,1,6,1,1,"{people_between_bucket=0,NGRAM_1_[come],""BETW_L_[nsubj xcomp prep_with]"",NGRAM_1_[argue],""BETW_D_[nsubj come xcomp argue prep_with]"",""BETW_[nsubj come xcomp argue prep_with]""}","{-0.793769,0.225859,0.176371,-0.0956841,-0.0113559,-0.0113559}"
6426418@13_3-6426418@13_9,6426418@13,Tatyana Yumasheva-Valentin Yumashev,t,1,"{In,2001,"","",Tatyana,married,her,fellow,presidential,adviser,Valentin,Yumashev,"","",and,flew,to,London,to,have,a,baby,.}",3,1,9,2,2,"{NGRAM_1_[marry],""BETW_D_[nsubj marry dobj]"",""BETW_[nsubj marry dobj]"",""BETW_L_[nsubj dobj]"",people_between_bucket=0,NGRAM_1_[fellow]}","{3.70834,1.65159,1.65086,0.934511,-0.793769,0.235058}"
25121407@30_3-25121407@30_18,25121407@30,Eric O'Keefe-Esequiel Hernandez Jr.,,0.304,"{In,1997,"","",O'Keefe,was,one,of,the,first,journalists,to,report,on,the,shooting,death,of,18-year-old,Esequiel,Hernandez,Jr.,by,Cpl.,Clemente,Banuelos,"","",a,U.S.,Marine,on,a,drug,interdiction,training,mission,near,Redford,"","",Texas,.}",3,1,18,3,3,"{people_between_bucket=0,NGRAM_1_[one],NGRAM_1_[journalist],NGRAM_1_[report],NGRAM_1_[first],NGRAM_1_[shooting]}","{-0.793769,-0.211186,0.203047,-0.0681359,0.0664809,0.0438473}"
42429912@18_9-42429912@18_6,42429912@18,Arina Averina-Alexey Averin,,0.524,"{Born,to,parents,Ksenia,Averina,and,Alexey,Averin,"","",Arina,along,with,her,twin,sister,Dina,started,gymnastics,at,4,years,old,.}",9,1,6,2,2,"{""INV_BETW_L_[nsubj vmod prep_to dep conj_and]""}",{-8.83341e-05}
32717325@27_8-32717325@27_3,32717325@27,Barry Locke-Rudolph Pierce,,0.448,"{However,"","",Judge,Rudolph,Pierce,"","",who,described,Locke,as,having,an,``,insatiable,appetite,'',for,payoffs,"","",believed,that,the,prosecution,'s,sentence,request,was,insufficient,because,it,could,allow,Locke,to,be,out,on,parole,within,16,months,.}",8,1,3,2,2,"{INV_NGRAM_1_[describe],""INV_BETW_L_[dobj rcmod]"",""INV_BETW_D_[dobj describe rcmod]"",""INV_BETW_[dobj describe rcmod]""}","{-0.258891,0.0866841,0.0102991,0.0102991}"
38890895@23_0-38890895@23_5,38890895@23,Ryan Martinez-Mike Wessel,,0.228,"{Martinez,made,his,debut,against,Mike,Wessel,on,August,24,"","",2012,at,Bellator,73,.}",0,1,5,2,2,"{people_between_bucket=0,NGRAM_1_[make],NGRAM_1_[debut],""BETW_L_[nsubj prep_against]"",""BETW_D_[nsubj make prep_against]"",""BETW_[nsubj make prep_against]""}","{-0.793769,-0.267266,-0.113529,-0.0311332,-0.0163349,-0.0163349}"
1387193@134_4-1387193@134_0,1387193@134,Maria Tallchief-Balanchine,,0.374,"{Balanchine,continued,to,cast,Tallchief,in,important,roles,.}",4,1,0,1,1,"{INV_NGRAM_1_[continue],""INV_BETW_L_[dobj xcomp nsubj]"",INV_NGRAM_1_[cast],""INV_BETW_D_[dobj cast xcomp continue nsubj]"",""INV_BETW_[dobj cast xcomp continue nsubj]""}","{-0.291752,-0.114757,-0.0728221,-0.00588558,-0.00588558}"
27823104@1_0-27823104@1_22,27823104@1,Celso Sozzini-Lelio,,0.056,"{Celso,Sozzini,Celso,Sozzini,-LRB-,1517,1570,-RRB-,was,an,Italian,freethinker,"","",brother,of,Alessandro,-LRB-,father,of,Fausto,-RRB-,"","",Lelio,"","",Cornelio,"","",Dario,"","",and,Camillo,.}",0,2,22,1,1,"{people_between_bucket=2,NGRAM_1_[brother],NGRAM_1_[father],NGRAM_1_[italian],NGRAM_1_[1517],""BETW_L_[nn nsubj appos conj_and]""}","{-1.89504,-0.719697,-0.672953,0.115986,-0.0224544,0.0116264}"
628004@48_0-628004@48_4,628004@48,Kurt Busiek-Ann Busiek,,1,"{Busiek,is,married,to,Ann,Busiek,.}",0,1,4,2,2,"{NGRAM_1_[marry],""BETW_D_[nsubjpass marry prep_to]"",""BETW_[nsubjpass marry prep_to]"",""BETW_L_[nsubjpass prep_to]"",people_between_bucket=0}","{3.70834,1.33559,1.33559,1.20927,-0.793769}"
981577@1_0-981577@1_12,981577@1,"Henry de Cobham, 1st Baron Cobham-Baron Cobham",f,0.04,"{Henry,de,Cobham,"","",1st,Baron,Cobham,Henry,de,Cobham,"","",1st,Baron,Cobham,-LRB-,of,Kent,-RRB-,-LRB-,c.,1260,25,August,1339,-RRB-,was,an,English,Peer,.}",0,3,12,2,2,"{people_between_bucket=2,NGRAM_1_[1st],NGRAM_1_[de],BETW_L_[appos],BETW_[appos],BETW_D_[appos]}","{-1.89504,-0.494273,-0.367326,-0.0368917,-0.0362141,-0.0362141}"
28027864@1_0-28027864@1_3,28027864@1,Maynor Dávila-Maynor Alejandro D vila Reynoso,,0.106,"{Maynor,D,vila,Maynor,Alejandro,D,vila,Reynoso,-LRB-,born,12,February,1982,-RRB-,is,a,Guatemalan,football,midfielder,who,currently,plays,for,Juventud,Retalteca,of,the,Guatemalan,premier,division,.}",0,1,3,5,5,"{people_between_bucket=0,BETW_[nn],BETW_D_[nn],BETW_L_[nn],NGRAM_1_[d],""NGRAM_2_[d vilum]""}","{-0.793769,-0.412336,-0.412193,-0.412193,-0.0788809,-0.00213767}"
3216138@16_3-3216138@16_5,3216138@16,Taiyō Kea-Taka Michinoku,,0.168,"{In,2003,"","",Kea,joined,Taka,Michinoku,'s,RO&D,stable,as,second-in-command,"","",and,proceeded,to,win,the,World,Tag,Team,Championship,for,a,fourth,time,with,Jamal,.}",3,1,5,2,2,"{people_between_bucket=0,NGRAM_1_[join],""BETW_L_[nsubj dobj poss]"",WORD_SEQ_[joined],""BETW_[nsubj join dobj ro&d poss]"",""BETW_D_[nsubj join dobj ro&d poss]""}","{-0.793769,-0.605701,-0.27378,-0.0807062,0.0010425,0.0010425}"
33934077@11_8-33934077@11_22,33934077@11,Simone Battle-Cowell,,0.198,"{After,making,it,to,the,top,17,"","",Battle,and,Tolliver,were,eliminated,from,the,girls,category,during,the,first,week,by,Cowell,.}",8,1,22,1,1,"{people_between_bucket=1,NGRAM_1_[girl],NGRAM_1_[week],NGRAM_1_[first],NGRAM_1_[eliminate],NGRAM_1_[category]}","{-1.36314,0.12944,-0.117635,0.0664809,-0.0623025,-0.0413281}"
6724497@54_0-6724497@54_14,6724497@54,Carl Froch-Arthur Abraham,,0.192,"{Froch,regained,the,WBC,super,middleweight,title,by,gaining,a,unanimous,points,victory,over,Arthur,Abraham,in,Helsinki,.}",0,1,14,2,2,"{people_between_bucket=0,NGRAM_1_[gain],NGRAM_1_[title],NGRAM_1_[victory],NGRAM_1_[point],NGRAM_1_[super]}","{-0.793769,-0.122729,-0.118978,-0.112973,-0.107997,-0.0622926}"
37863471@41_6-37863471@41_4,37863471@41,Oliver S. Glisson-Welles,,0.514,"{Even,before,Stringham,wrote,Welles,"","",Glisson,reported,on,he,had,picked,up,three,more,slaves,"","",claiming,they,would,be,killed,if,they,were,returned,.}",6,1,4,1,1,"{""INV_BETW_L_[nsubj advcl dobj]"",""INV_BETW_[nsubj report advcl write dobj]"",""INV_BETW_D_[nsubj report advcl write dobj]""}","{-0.00336769,-0.000962934,-0.000962934}"
18043948@100_9-18043948@100_29,18043948@100,Henry Kosgey-Karanja Kibicho,,0,"{In,his,ruling,"","",Justice,Nicholas,Ombija,said,that,Kosgey,'s,prosecution,had,arisen,due,to,differences,that,existed,between,Kosgey,as,the,Minister,and,his,Permanent,Secretary,"","",Karanja,Kibicho,.}",9,1,29,2,2,"{people_between_bucket=1,NGRAM_1_[due],NGRAM_1_[prosecution],NGRAM_1_['s],NGRAM_1_[difference],NGRAM_1_[exist]}","{-1.36314,-0.236504,-0.105244,-0.0815833,0.0600169,-0.0598114}"
16120539@22_5-16120539@22_33,16120539@22,Damien Pignolet-Anne Taylor,,0.996,"{On,21,December,1987,"","",Pignolet,was,driving,back,from,Canberra,"","",with,his,wife,Josephine,"","",whom,he,had,been,married,to,for,six,and,a,half,years,"","",together,with,Chefs,Anne,Taylor,and,Ian,McCullough,.}",5,1,33,2,2,"{NGRAM_1_[marry],NGRAM_1_[wife],people_between_bucket=1,NGRAM_1_[back],NGRAM_1_[year],NGRAM_1_[together]}","{3.70834,3.29947,-1.36314,-0.598222,-0.303509,0.260571}"
40565874@38_0-40565874@38_16,40565874@38,Byron Scott-Kidd,,0.288,"{Scott,claimed,that,he,was,``,very,surprised,'',by,the,report,and,that,he,and,Kidd,``,always,got,along,'',.}",0,1,16,1,1,"{people_between_bucket=0,NGRAM_1_[report],NGRAM_1_[claim],NGRAM_1_[surprised],""BETW_L_[nsubj ccomp conj_and nsubj conj_and]""}","{-0.793769,-0.0681359,-0.0105921,0.00552473,0.00552473}"
14329392@1_0-14329392@1_3,14329392@1,Mick Gidden-Ernest Oliver Gidden,,0.12,"{Mick,Gidden,Lieutenant,Ernest,Oliver,Gidden,-LRB-,15,March,1910,20,December,1961,-RRB-,"","",known,as,Mick,Gidden,"","",was,awarded,the,George,Cross,for,the,``,great,gallantry,and,undaunted,devotion,to,duty,'',he,showed,while,defusing,mines,and,bombs,during,the,Blitz,in,London,.}",0,2,3,3,3,"{people_between_bucket=0,BETW_[nn],BETW_L_[nn],BETW_D_[nn]}","{-0.793769,-0.412336,-0.412193,-0.412193}"
15901776@2_0-15901776@2_28,15901776@2,Johann Wilhelm Petersen-Wittenberg,,0.204,"{Johann,Wilhelm,Petersen,grew,up,in,L,beck,and,studied,theology,at,the,Katharineum,in,L,beck,"","",as,well,as,in,Giessen,"","",Rostock,"","",Leipzig,"","",Wittenberg,and,Jena,.}",0,3,28,1,1,"{people_between_bucket=0,NGRAM_1_[study],NGRAM_1_[well],NGRAM_1_[grow],NGRAM_1_[l],NGRAM_1_[beck]}","{-0.793769,-0.156831,-0.113767,-0.072272,-0.0295052,0.00916754}"
346075@271_3-346075@271_5,346075@271,Robbie Fowler-McManaman,,0,"{In,2011,"","",Fowler,and,McManaman,participated,in,a,Select,World,XI,against,Chechen,dictator,Ramzan,Kadyrov,and,his,select,XI,in,a,public,relations,fundraiser,in,the,war,torn,nation,'s,capital,of,Grozny,.}",3,1,5,1,1,"{people_between_bucket=0,BETW_[conj_and],BETW_L_[conj_and],BETW_D_[conj_and]}","{-0.793769,0.620813,0.618633,0.617181}"
2417797@4_27-2417797@4_8,2417797@4,Ernst Robert Curtius-Friedrich Curtius,,0.38,"{His,family,moved,to,Strasbourg,after,his,father,Friedrich,Curtius,was,appointed,president,of,the,Lutheran,Protestant,Church,of,Augsburg,Confession,of,Alsace,and,Lorraine,"","",and,Curtius,received,his,Abitur,from,the,Strasbourg,Protestant,gymnasium,.}",27,1,8,2,2,"{INV_NGRAM_1_[appoint],INV_NGRAM_1_[president],""INV_BETW_[nsubj receive conj_and move advcl appoint nsubjpass]"",""INV_BETW_D_[nsubj receive conj_and move advcl appoint nsubjpass]"",""INV_NGRAM_2_[appoint president]"",""INV_BETW_L_[nsubj conj_and advcl nsubjpass]""}","{-0.596767,-0.0339326,0.0128136,0.0128136,0.0128136,-0.00285157}"
2123292@15_2-2123292@15_17,2123292@15,Harriet Sansom Harris-Jeffrey,,0,"{One,of,Harris,'s,breakthrough,stage,performances,came,in,the,original,cast,of,Paul,Rudnick,'s,``,Jeffrey,'',"","",where,she,was,the,sole,female,cast,member,.}",2,1,17,1,1,"{people_between_bucket=2,NGRAM_1_[performance],NGRAM_1_[original],NGRAM_1_[come],NGRAM_1_[stage],NGRAM_1_['s]}","{-1.89504,-0.334069,-0.303815,0.225859,0.114231,-0.0815833}"
6801905@1_19-6801905@1_0,6801905@1,Don Grady-Don Grady Don Louis Agrati,f,0.008,"{Don,Grady,Don,Louis,Agrati,-LRB-,June,8,"","",1944,June,27,"","",2012,-RRB-,"","",better,known,as,Don,Grady,"","",was,an,American,actor,"","",composer,"","",and,musician,.}",19,2,0,5,5,"{INV_NGRAM_1_[know],""INV_BETW_L_[prep_as vmod]"",""INV_BETW_D_[prep_as know vmod]"",""INV_BETW_[prep_as know vmod]"",INV_NGRAM_1_[27],INV_NGRAM_1_[8]}","{-1.10103,-0.476264,-0.476264,-0.476264,-0.39191,-0.317254}"
2158163@11_30-2158163@11_6,2158163@11,Thomas Holm-Kjetil Rekdal,,0.194,"{Head,coach,of,V,lerenga,"","",Kjetil,Rekdal,had,big,faith,in,Holm,"","",and,said,that,he,was,a,talented,player,with,a,big,future,"","",and,stated,that,Holm,would,be,the,perfect,replacement,for,Rekdal,in,the,midfield,after,his,own,retirement,.}",30,1,6,2,2,"{INV_NGRAM_1_[say],INV_NGRAM_1_[player],INV_NGRAM_1_[state],INV_NGRAM_1_[big],""INV_BETW_L_[nsubj ccomp conj_and nsubj]"",INV_NGRAM_1_[faith]}","{-0.474559,-0.256006,-0.170293,-0.149455,-0.119508,-0.112634}"
19554448@57_3-19554448@57_9,19554448@57,Beddoe Rees-Lloyd George,,0.248,"{In,the,end,Rees,did,not,actually,vote,for,Lloyd,George,as,he,was,absent,from,the,critical,meeting,of,Parliamentary,Liberal,Party,on,1,February,1926,.}",3,1,9,2,2,"{people_between_bucket=0,NGRAM_1_[vote],""BETW_L_[nsubj prep_for]"",NGRAM_1_[actually],""BETW_D_[nsubj vote prep_for]"",""NGRAM_2_[actually vote]""}","{-0.793769,-0.259148,0.0789907,-0.0497696,-0.00228853,-0.00228853}"
17093279@10_13-17093279@10_5,17093279@10,André Lanskoy-Serge Poliakoff,,0.306,"{In,Paris,"","",he,met,Serge,Poliakoff,and,later,Nicolas,de,Sta,l.,Lanskoy,spent,a,lot,of,time,at,museums,and,was,influenced,by,James,Ensor,s,and,Vincent,van,Gogh,s,use,of,color,.}",13,1,5,2,2,"{INV_NGRAM_1_[de],INV_NGRAM_1_[later],""INV_BETW_L_[conj_and dobj]"",INV_NGRAM_1_[l.],""INV_BETW_[conj_and meet dobj]"",""INV_BETW_D_[conj_and meet dobj]""}","{-0.634595,-0.274668,0.077845,0.00538694,-0.000548384,-0.000548384}"
5811934@93_8-5811934@93_16,5811934@93,Darrin Hancock-Corbin,,0.35,"{The,Hawks,signed,Henry,James,and,later,added,Hancock,on,January,2,"","",1997,"","",handing,Corbin,s,starting,role,over,to,James,while,assigning,Hancock,as,the,team,s,backup,small,forward,.}",8,1,16,1,1,"{people_between_bucket=0,NGRAM_1_[1997],NGRAM_1_[hand],NGRAM_1_[2],""BETW_[dobj add conj_and sign vmod hand dobj role nn s nn]"",""BETW_L_[dobj conj_and vmod dobj nn nn]""}","{-0.793769,0.335307,-0.061745,-0.0299149,-0.0116875,-0.0116875}"
15080600@24_17-15080600@24_1,15080600@24,Alexander Stoddart-Hamilton Finlay,,0.306,"{Although,Hamilton,Finlay,is,considered,one,of,the,most,important,Scottish,artists,of,the,20th,century,"","",Stoddart,profoundly,disagrees,with,his,working,methods,:,``,Finlay,was,the,godfather,of,a,problem,that,'s,rampant,everywhere,today,.}",17,1,1,2,2,"{INV_NGRAM_1_[one],INV_NGRAM_1_[artist],INV_NGRAM_1_[century],""INV_BETW_L_[nsubj advcl nsubjpass]"",INV_NGRAM_1_[scottish],INV_NGRAM_1_[20th]}","{-0.330069,-0.247439,-0.0705754,-0.0674826,-0.0303268,-0.0244746}"
42978634@2_3-42978634@2_23,42978634@2,Del Vaughn-Mike Sedio,,0.136,"{In,addition,to,Vaughn,"","",two,other,newsmen,"","",Sid,Brenner,and,Louis,Clark,of,WCAU,in,Philadelphia,"","",and,the,pilot,"","",Mike,Sedio,"","",perished,in,the,crash,.}",3,1,23,2,2,"{people_between_bucket=2,NGRAM_1_[two],NGRAM_1_[pilot],NGRAM_1_[newsman],""BETW_D_[prep_in_addition_to perish nsubj newsman conj_and pilot appos]"",""BETW_L_[prep_in_addition_to nsubj conj_and appos]""}","{-1.89504,0.376108,-0.0597469,-0.00648351,-0.00648351,-0.00648351}"
14160077@81_16-14160077@81_13,14160077@81,Horst Mahler-Uli Edel,,0.524,"{In,the,2008,film,``,Der,Baader,Meinhof,Complex,'',"","",directed,by,Uli,Edel,"","",Mahler,is,played,by,the,actor,Simon,Licht,.}",16,1,13,2,2,"{""INV_BETW_[nsubjpass play vmod direct agent]"",""INV_BETW_D_[nsubjpass play vmod direct agent]"",""INV_BETW_L_[nsubjpass vmod agent]""}","{0.00378712,0.00378712,-0.000883909}"
189774@41_9-189774@41_19,189774@41,Norman Mailer-Gary Gilmore,,0.352,"{In,1980,"","",``,The,Executioner,'s,Song,'',Mailer,'s,novelization,of,the,life,and,death,of,murderer,Gary,Gilmore,won,the,Pulitzer,Prize,for,fiction,.}",9,1,19,2,2,"{people_between_bucket=0,NGRAM_1_[life],NGRAM_1_['s],NGRAM_1_[death],""BETW_L_[poss prep_of prep_of]"",""BETW_D_[poss novelization prep_of life prep_of]""}","{-0.793769,0.218892,-0.0815833,0.0360911,0.0164897,0.00841674}"
161735@126_15-161735@126_0,161735@126,Ladislaus the Posthumous-Ulrich Eytzinger,,0.38,"{Ulrich,Eytzinger,"","",John,Hunyadi,and,George,Pod,brady,"","",who,all,were,present,at,Ladislaus,'s,coronation,"","",signed,a,treaty,.}",15,1,0,2,2,"{INV_NGRAM_1_[present],""INV_BETW_L_[poss prep_at rcmod]"",""INV_BETW_[poss coronation prep_at present rcmod]"",""INV_BETW_D_[poss coronation prep_at present rcmod]"",INV_NGRAM_1_[brady]}","{-0.389427,-0.00792094,-0.00490947,-0.00490947,-0.00490947}"
12994602@14_6-12994602@14_15,12994602@14,Annabella of Scotland-George Gordon,,0.134,"{Lord,Byron,claimed,descent,from,Princess,Annabella,through,his,mother,"","",Catherine,"","",daughter,of,George,Gordon,"","",12th,Lord,of,Gight,.}",6,1,15,2,2,"{people_between_bucket=1,NGRAM_1_[daughter],NGRAM_1_[mother],""BETW_D_[prep_from descent dobj claim prep_through mother appos daughter prep_of]"",""BETW_L_[prep_from dobj prep_through appos prep_of]"",""BETW_[prep_from descent dobj claim prep_through mother appos daughter prep_of]""}","{-1.36314,-0.365012,-0.065303,0.00033813,0.00033813,0.00033813}"
73241@12_0-73241@12_8,73241@12,Mitch Kapor-Jonathan Sachs,,0.598,"{Kapor,founded,Lotus,Development,Corporation,in,1982,with,Jonathan,Sachs,"","",Kapor,served,as,the,President,-LRB-,later,Chairman,-RRB-,and,Chief,Executive,Officer,of,Lotus,from,1982,to,1986,and,as,a,Director,until,1987,.}",0,1,8,2,2,"{""BETW_L_[nsubj prep_with]"",people_between_bucket=0,NGRAM_1_[1982],""BETW_[nsubj found prep_with]"",""BETW_D_[nsubj found prep_with]"",NGRAM_1_[found]}","{0.912388,-0.793769,0.0969031,0.0899875,0.0899875,-0.0409971}"
17154@419_6-17154@419_2,17154@419,Kit Carson-Adaline,,0.516,"{She,put,Adaline,and,all,of,Carson,'s,property,outside,their,tent,.}",6,1,2,1,1,"{""INV_BETW_L_[poss prep_of conj_and]""}",{-0.00616965}
25026803@26_0-25026803@26_17,25026803@26,Sadhu Shetty-Noora,,0.03,"{Shetty,alerted,Chhota,Rajan,who,kidnapped,Safalika,and,took,him,to,Dawood,Ibrahim,'s,younger,brother,"","",Noora,'s,hideout,at,Nagpada,.}",0,1,17,1,1,"{people_between_bucket=2,NGRAM_1_[brother],NGRAM_1_[younger],""NGRAM_2_['s younger]"",NGRAM_1_['s],NGRAM_1_[take]}","{-1.89504,-0.719697,-0.138944,-0.132683,-0.0815833,0.0550437}"
5851281@18_19-5851281@18_5,5851281@18,Chris Bliss-Jason Garfield,,0,"{In,response,to,this,"","",Jason,Garfield,"","",a,highly,accomplished,technical,juggler,"","",recorded,a,parody,video,of,Bliss,',finale,using,much,more,technical,tricks,and,with,five,balls,rather,than,three,.}",19,1,5,2,2,"{INV_NGRAM_1_[record],""INV_BETW_L_[poss prep_of dobj nsubj]"",INV_NGRAM_1_[video],INV_NGRAM_1_[highly],INV_NGRAM_1_[technical],INV_NGRAM_1_[parody]}","{-0.490148,0.291233,-0.11991,-0.0406289,0.0141183,0.0123959}"
38076829@8_4-38076829@8_15,38076829@8,Shoichi Ozawa-Rosette,,0.314,"{The,Japanese,government,awarded,Ozawa,the,Order,of,the,Rising,Sun,"","",Gold,Rays,with,Rosette,in,2001,and,the,Medal,with,Purple,Ribbon,in,1994,for,his,body,of,work,.}",4,1,15,1,1,"{people_between_bucket=0,NGRAM_1_[rise],NGRAM_1_[order],""BETW_L_[iobj dep prep_with]""}","{-0.793769,0.0868721,-0.0726998,-0.00275993}"
1459379@28_3-1459379@28_8,1459379@28,Tina Yothers-Robert Kaiser,t,0.978,"{In,2002,"","",Yothers,married,an,electrician,"","",Robert,Kaiser,"","",who,had,a,daughter,from,a,previous,marriage,.}",3,1,8,2,2,"{NGRAM_1_[marry],""BETW_L_[nsubj dobj appos]"",people_between_bucket=0,NGRAM_1_[electrician],""BETW_[nsubj marry dobj electrician appos]"",""BETW_D_[nsubj marry dobj electrician appos]""}","{3.70834,1.00779,-0.793769,-0.00277495,-0.000150165,-0.000150165}"
647820@10_3-647820@10_14,647820@10,Carlos P. Romulo-Davids,,0.238,"{In,return,"","",Romulo,replied,"","",``,It,is,the,duty,of,the,little,Davids,of,this,world,to,fling,the,pebbles,of,truth,in,the,eyes,of,the,blustering,Goliaths,and,force,them,to,behave,!,''}",3,1,14,1,1,"{people_between_bucket=0,NGRAM_1_[reply],NGRAM_1_[little],NGRAM_1_[duty],""BETW_[nsubj reply ccomp duty prep_of]"",""BETW_D_[nsubj reply ccomp duty prep_of]""}","{-0.793769,-0.164163,-0.136817,0.0686129,-0.00278517,-0.00278517}"
2987206@41_0-2987206@41_23,2987206@41,Heddle Nash-Edward German,,0,"{Nash,also,sang,in,lighter,musical,stage,works,"","",appearing,in,Carl,Mill,cker,'s,``,The,Dubarry,'',in,1932,"","",and,Edward,German,'s,``,Merrie,England,'',in,1945,.}",0,1,23,2,2,"{people_between_bucket=2,NGRAM_1_[appear],NGRAM_1_[1932],NGRAM_1_[work],NGRAM_1_[musical],NGRAM_1_[sing]}","{-1.89504,-0.296207,0.279524,0.180371,0.157958,0.151455}"
