relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
41205646@3_39-41205646@3_44,41205646@3,"Sir Griffith Williams, 1st Baronet-Cefnamwich",,0.754,"{Griffith,Williams,was,the,only,son,and,heir,of,Robert,Williams,-LRB-,died,before,February,1624,-RRB-,"","",of,Penryallt,"","",near,Conway,"","",by,Elizabeth,-LRB-,died,26,April,1608,"","",buried,at,Conway,-RRB-,"","",daughter,of,Griffith,John,Griffith,"","",of,Cefnamwich,.}",39,1,44,1,1,"{people_between_bucket=2,num_words_between_bucket=0}","{1.35826,-0.275275}"
8050929@22_30-8050929@22_22,8050929@22,Harmanus Bleecker-Martin Van Buren,,0.39,"{He,was,Charg,d'Affaires,to,the,Netherlands,from,May,12,"","",1837,to,June,28,"","",1842,"","",initially,appointed,by,President,Martin,Van,Buren,"","",who,was,friendly,with,Bleecker,and,shared,his,interest,in,Dutch,culture,and,language,.}",30,1,22,3,3,{num_words_between_bucket=1},{-0.46944}
39252303@36_23-39252303@36_14,39252303@36,Ruth A. Lucas-Elaine Ward,,0.378,"{Survivors,include,two,great-nieces,whom,she,helped,raise,as,children,"","",Laurie,Ward,and,Elaine,Ward,"","",both,of,Washington,"","",D.C.,Col.,Lucas,is,buried,at,Arlington,National,Cemetery,.}",23,1,14,2,2,{num_words_between_bucket=1},{-0.46944}
23254111@1_0-23254111@1_4,23254111@1,"Richard Handcock, 2nd Baron Castlemaine-Baron Castlemaine Richard Handcock",,0.334,"{Richard,Handcock,"","",2nd,Baron,Castlemaine,Richard,Handcock,"","",2nd,Baron,Castlemaine,-LRB-,14,May,1767,18,April,1840,-RRB-,"","",known,as,Richard,Handcock,until,1839,"","",was,an,Irish,peer,and,politician,.}",0,2,4,4,4,"{num_words_between_bucket=0,BETW_[appos],BETW_D_[appos],BETW_L_[appos],NGRAM_1_[2nd],people_between_bucket=0}","{-0.275275,-0.161653,-0.161653,-0.161653,0.0452077,-0.000745533}"
292062@14_0-292062@14_11,292062@14,Garth Nix-Thomas,,0.446,"{Nix,lives,with,wife,Anna,"","",a,publisher,"","",and,sons,Thomas,"","",Henry,and,Edward,in,Sydney,in,Australia,.}",0,1,11,1,1,"{num_words_between_bucket=2,people_between_bucket=1}","{-0.689931,0.559509}"
1826694@36_0-1826694@36_8,1826694@36,Cory Arcangel-Bruce Springsteen,,0.308,"{Arcangel,'s,2007,LP,is,an,intervention,into,Bruce,Springsteen,'s,1975,album,Born,to,Run,.}",0,1,8,2,2,"{num_words_between_bucket=1,dep_path_length>5,NGRAM_1_['s],NGRAM_1_[2007],NGRAM_1_[intervention],NGRAM_1_[lp]}","{-0.46944,-0.250716,0.134449,-0.0199332,-0.0143302,-0.00805524}"
5844643@14_0-5844643@14_16,5844643@14,Stuart Rosenberg-Jack Lemmon,,0.64,"{Rosenberg,had,come,across,Donn,Pearce,'s,chain,gang,novel,and,developed,the,film,with,actor,Jack,Lemmon,'s,production,company,"","",Jalem,.}",0,1,16,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
14614292@3_0-14614292@3_24,14614292@3,Bertine Sutton-James Sutton,,0.64,"{Bertine,Sutton,was,born,in,Kensington,"","",the,son,of,the,Reverend,Alfred,Sutton,and,his,wife,Bertha,Frances,Entwisle,"","",and,grandson,of,James,Sutton,of,Shardlow,.}",0,2,24,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
2053194@4_0-2053194@4_15,2053194@4,Publius Autronius Paetus-Catiline,,0.28,"{Autronius,conspired,with,Catiline,to,murder,the,new,consuls,"","",but,the,plot,collapsed,when,Catiline,gave,the,signal,before,all,the,conspirators,were,assembled,.}",0,1,15,1,1,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[murder],NGRAM_1_[plot],NGRAM_1_[new],""BETW_L_[nsubj conj_but advcl nsubj]""}","{-0.689931,-0.250716,-0.0579107,0.0496086,-0.0250301,-0.00556838}"
6070994@1_0-6070994@1_17,6070994@1,Morley Torgov-Marie,,0.578,"{Morley,Torgov,Morley,Torgov,BA,"","",LLB,"","",DLitt,-LRB-,born,3,December,1927,in,Sault,Ste.,Marie,"","",Ontario,-RRB-,is,a,Canadian,novelist,"","",humorist,and,lawyer,.}",0,2,17,1,1,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
748621@19_6-748621@19_19,748621@19,Joe Rokocoko-Josevata,,0.36,"{Although,often,known,as,Joe,"","",Rokocoko,asked,New,Zealand,rugby,management,to,list,his,Christian,birth,name,"","",Josevata,"","",on,team,releases,.}",6,1,19,1,1,"{num_words_between_bucket=2,NGRAM_1_[name],""BETW_L_[nsubj dep]"",NGRAM_1_[ask],NGRAM_1_[birth],NGRAM_1_[christian]}","{-0.689931,-0.296782,0.268772,0.129169,-0.0886425,0.0549516}"
42070925@27_11-42070925@27_25,42070925@27,Andrew Mitchell Thomson-Kirk,,0.272,"{The,founding,group,around,1807,of,the,project,comprised,Brewster,"","",Thomson,"","",and,some,others,on,the,``,whig,evangelical,'',wing,of,the,Kirk,that,Thomson,represented,.}",11,1,25,1,1,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[wing],NGRAM_1_[whig],people_between_bucket=0,""NGRAM_2_[whig evangelical]""}","{-0.689931,-0.250716,-0.00654814,0.000986239,-0.000745533,0.000309794}"
1882828@59_16-1882828@59_2,1882828@59,Angulimala-King Pasenadi,,0.36,"{Later,"","",King,Pasenadi,-LRB-,the,king,of,Kosala,-RRB-,set,out,to,find,and,kill,Angulimala,.}",16,1,2,2,2,{num_words_between_bucket=2},{-0.689931}
2775115@40_0-2775115@40_23,2775115@40,Miranda Cooper-Harper,,0.382,"{Cooper,'s,songs,have,spent,more,years,on,the,UK,chart,than,any,other,female,songwriter,in,history,"","",In,2007,"","",``,Harper,'s,Bazaar,'',wrote,:,``,If,it,'s,a,hit,you,want,"","",you,'d,better,talk,to,Cooper,.}",0,1,23,1,1,"{num_words_between_bucket=3,dep_path_length>5,NGRAM_1_['s],NGRAM_1_[female],NGRAM_1_[song],NGRAM_1_[year]}","{-0.730026,-0.250716,0.134449,0.120399,0.112569,0.0832089}"
2637833@55_10-2637833@55_4,2637833@55,James Robinson Risner-Logan,,0.376,"{Near,Cho,Do,"","",Logan,bailed,out,after,calling,to,Risner,"","",``,I,'ll,see,you,at,the,base,tonight,.,''}",10,1,4,1,1,{num_words_between_bucket=1},{-0.46944}
42752243@12_25-42752243@12_0,42752243@12,Frank R. Palmer-Firth,,0.322,"{Firth,was,the,Head,of,Department,at,the,time,and,was,a,major,influence,on,Terence,Frederick,Mitchell,worked,on,Arabic,and,Berber,languages,"","",Palmer,on,Ethiopean,languages,"","",Michael,Halliday,on,Chinese,and,Richard,Keith,Sprigg,who,specialised,in,the,phonology,of,Asian,languages,.}",25,1,0,1,1,{num_words_between_bucket=3},{-0.730026}
148318@30_3-148318@30_28,148318@30,"Joseph I, Holy Roman Emperor-Habsburg",,0.402,"{In,Hungary,"","",Joseph,had,inherited,the,kuruc,rebellion,from,his,father,Leopold,I,:,once,again,"","",nobles,in,Transylvania,-LRB-,Siebenb,rgen,-RRB-,had,risen,against,Habsburg,rule,"","",even,advancing,for,a,time,as,far,as,Vienna,.}",3,1,28,1,1,"{num_words_between_bucket=3,people_between_bucket=1,dep_path_length>5,negative_dict_word}","{-0.730026,0.559509,-0.250716,0.12435}"
783@331_0-783@331_10,783@331,Alexander the Great-Alexander IV,,0.336,"{Alexander,had,no,obvious,or,legitimate,heir,"","",his,son,Alexander,IV,by,Roxane,being,born,after,Alexander,'s,death,.}",0,1,10,2,2,"{num_words_between_bucket=1,dep_path_length>5,NGRAM_1_[son],NGRAM_1_[heir],NGRAM_1_[obvious],""BETW_L_[nsubj dep dep num]""}","{-0.46944,-0.250716,-0.0783194,-0.0347841,-0.0136754,-0.00453931}"
345090@197_5-345090@197_38,345090@197,Andy Roddick-Roger Federer,f,0.408,"{At,the,Miami,Masters,"","",Roddick,beat,ninth-seeded,Ga,l,Monfils,in,the,fourth,round,"","",7,6,-LRB-,7,2,-RRB-,"","",6,2,"","",to,secure,a,place,in,the,quarterfinals,"","",where,he,lost,to,Roger,Federer,"","",3,6,"","",6,4,"","",4,6,.}",5,1,38,2,2,"{num_words_between_bucket=3,people_between_bucket=1,dep_path_length>5}","{-0.730026,0.559509,-0.250716}"
26420894@22_24-26420894@22_0,26420894@22,Pang Juan-Sun Bin,,0.334,"{Sun,Bin,led,the,Qi,army,together,with,Tian,Ji,and,proposed,the,strategy,of,``,besieging,Wei,to,rescue,Zhao,'',"","",luring,Pang,Juan,to,turn,back,to,save,Wei,from,the,Qi,army,"","",hence,lifting,the,siege,on,Zhao,.}",24,2,0,2,2,{num_words_between_bucket=3},{-0.730026}
38216994@4_17-38216994@4_31,38216994@4,Neil Niles-Gary Daniel,,0.276,"{Niles,made,a,single,appearance,in,the,tournament,against,Dominica,in,a,preliminary,round,defeat,"","",with,Niles,being,run,out,for,a,single,run,by,the,combination,of,substitute,fielder,Gary,Daniel,and,Samuel,Mitchell,.}",17,1,31,2,2,"{num_words_between_bucket=2,NGRAM_1_[run],NGRAM_1_[single],NGRAM_1_[substitute],""NGRAM_2_[substitute fielder]"",""BETW_[nsubjpass run agent combination prep_of]""}","{-0.689931,-0.10724,-0.054362,-0.0505877,-0.00652963,-0.00652963}"
18311917@4_4-18311917@4_27,18311917@4,Arfon Griffiths-Cliff Lloyd,,0.588,"{Born,in,Wrexham,"","",Griffiths,was,originally,spotted,in,local,junior,football,by,former,Wrexham,F.C.,player,Frank,Blew,"","",who,then,alerted,the,club,'s,manager,Cliff,Lloyd,.}",4,1,27,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
5562470@9_5-5562470@9_0,5562470@9,"Waleran III, Duke of Limburg-Ermesinda",,0.414,"{Ermesinda,claimed,Namur,and,so,Waleran,added,a,crown,to,his,coat,of,arms,to,symbolise,this,claim,.}",5,1,0,1,1,{num_words_between_bucket=0},{-0.275275}
1056173@11_0-1056173@11_19,1056173@11,Melvin Franklin-Paul Williams,,0.624,"{Franklin,joined,the,group,as,its,bass,singer,"","",and,remained,with,Williams,and,Elbridge,Bryant,when,they,"","",Paul,Williams,"","",and,Eddie,Kendricks,formed,``,The,Elgins,'',in,late,1960,.}",0,1,19,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
203774@8_4-203774@8_13,203774@8,Franz Werfel-Barbara imunkov,,0.362,"{As,a,child,"","",Werfel,was,raised,by,his,Czech,Catholic,governess,"","",Barbara,imunkov,"","",who,often,took,him,to,mass,in,Prague,s,main,cathedral,.}",4,1,13,2,2,"{num_words_between_bucket=1,NGRAM_1_[raise],""BETW_L_[nsubjpass agent appos]"",people_between_bucket=0,""BETW_D_[nsubjpass raise agent governess appos]"",""BETW_[nsubjpass raise agent governess appos]""}","{-0.46944,0.0800352,0.00866808,-0.000745533,-0.000249558,-0.000249558}"
16046209@27_12-16046209@27_9,16046209@27,Kuo Lien Ying-Henry Look,,0.392,"{But,according,to,one,of,his,later,students,"","",Henry,Look,"","",Kuo,often,told,him,"","",``,Don,t,worry,about,dead,people,"","",worry,about,live,ones,.,''}",12,1,9,2,2,{num_words_between_bucket=0},{-0.275275}
2116663@24_12-2116663@24_23,2116663@24,Thomas Griffiths Wainewright-Maria Marten,,0.722,"{In,the,1960s,the,controversial,author,Donald,McCormick,would,also,discuss,that,Wainewright,was,a,friend,of,William,Corder,"","",the,murderer,of,Maria,Marten,in,the,Red,Barn,Murder,in,Polestead,"","",England,in,1827,.}",12,1,23,2,2,"{people_between_bucket=2,num_words_between_bucket=2,negative_dict_word}","{1.35826,-0.689931,0.12435}"
16856118@20_22-16856118@20_0,16856118@20,Sydney Pokorny-Arlene Stein,,0.336,"{Arlene,Stein,references,the,article,in,her,book,``,Sisters,"","",Sexperts,"","",Queers,:,Beyond,the,Lesbian,Nation,'',"","",noting,Pokorny,'s,observance,that,Madonna,was,both,``,in,the,language,of,heterosexuality,'',but,``,soliciting,a,lesbian,gaze,.,''}",22,1,0,2,2,{num_words_between_bucket=3},{-0.730026}
9033368@20_0-9033368@20_14,9033368@20,Ricky Marvin-Loco Max,,0.24,"{Marvin,held,the,championship,until,December,3,"","",2001,where,he,lost,it,to,Loco,Max,.}",0,1,14,2,2,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[lose],NGRAM_1_[3],NGRAM_1_[2001],NGRAM_1_[hold]}","{-0.689931,-0.250716,-0.110459,-0.0353965,0.0207206,0.00484653}"
25301892@13_18-25301892@13_12,25301892@13,Joseph Dippolito-Mickey Cohen,,0.446,"{In,September,"","",1949,"","",when,Jimmy,Fratianno,set,up,to,kill,Mickey,Cohen,loyalist,Frank,Niccoli,"","",Dippolito,shook,his,hand,and,then,wrapped,him,in,a,reverse,bear,hug,.}",18,1,12,2,2,{num_words_between_bucket=0},{-0.275275}
31873572@55_16-31873572@55_19,31873572@55,Aodh Méith-Aodh Buidhe,,0.824,"{He,is,ancestor,of,Clann,Aodha,Buidhe,"","",the,Clandeboy,O'Neills,who,took,their,name,from,Aodh,'s,grandson,Aodh,Buidhe,.}",16,1,19,2,2,"{BETW_[poss],BETW_L_[poss],BETW_D_[poss],num_words_between_bucket=0,NGRAM_1_['s],NGRAM_1_[grandson]}","{0.51348,0.513371,0.513371,-0.275275,0.134449,0.078966}"
440392@107_1-440392@107_5,440392@107,Todd Bertuzzi-Pat Morris,,0.448,"{Despite,Bertuzzi,'s,agent,"","",Pat,Morris,"","",declaring,that,they,would,cease,negotiations,once,the,season,began,"","",Bertuzzi,signed,a,four-year,"","",$,27.8,million,deal,with,the,Canucks,on,October,23,"","",2003,.}",1,1,5,2,2,"{num_words_between_bucket=0,NGRAM_1_['s],NGRAM_1_[agent],""NGRAM_2_['s agent]"",""BETW_D_[poss agent prep_despite sign nsubj]"",""BETW_[poss agent prep_despite sign nsubj]""}","{-0.275275,0.134449,-0.0515171,-0.0188267,0.00236397,0.00236397}"
40400@396_11-40400@396_18,40400@396,James A. Garfield-Roscoe Conkling,,0.602,"{Garfield,'s,appointment,of,Thomas,Lemuel,James,to,U.S.,Postmaster,infuriated,Garfield,'s,party,rival,"","",Stalwart,Senator,Roscoe,Conkling,"","",who,demanded,a,commensurate,appointment,for,his,faction,and,his,state,"","",such,as,the,position,of,Secretary,of,Treasury,.}",11,1,18,2,2,"{""BETW_L_[poss appos]"",num_words_between_bucket=1,NGRAM_1_['s],NGRAM_1_[rival],NGRAM_1_[party],""NGRAM_3_['s party rival]""}","{0.719553,-0.46944,0.134449,-0.0114778,-0.00533398,-0.00439207}"
25099228@1_6-25099228@1_2,25099228@1,Matías Prats Luque-Prats Luque Mat,,0.456,"{Mat,as,Prats,Luque,Mat,as,Prats,Luque,-LRB-,b.,Madrid,"","",14,September,1952,-RRB-,is,a,Spanish,sports,and,news,journalist,.}",6,2,2,3,3,{num_words_between_bucket=0},{-0.275275}
14326387@7_24-14326387@7_36,14326387@7,Robson Severino da Silva-C.S. Mar,,0.278,"{On,7,July,2009,"","",after,having,helped,the,``,Sadinos,'',consecutively,retain,their,division,status,and,only,missing,three,games,combined,"","",Robson,stayed,in,the,country,"","",agreeing,to,a,three-year,deal,with,C.S.,Mar,timo,after,having,arrived,for,free,.}",24,1,36,2,2,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[country],NGRAM_1_[deal],NGRAM_1_[three-year],NGRAM_1_[stay]}","{-0.689931,-0.250716,-0.0264633,-0.0181543,0.00738322,-0.00395544}"
30170691@9_35-30170691@9_5,30170691@9,Michel Qissi-Menahem Golan,,0.334,"{After,obtaining,an,interview,with,Menahem,Golan,of,Cannon,Films,"","",they,secured,a,three-picture,deal,"","",the,first,of,which,was,the,highly,successful,``,Bloodsport,'',"","",in,which,Van,Damme,starred,and,Qissi,had,a,small,role,as,a,tournament,fighter,named,Suan,Paredes,.}",35,1,5,2,2,{num_words_between_bucket=3},{-0.730026}
4411706@189_33-4411706@189_12,4411706@189,Giles Milton-Milton,f,0.342,"{Lucy,Hughes-Hallett,s,review,in,``,The,Sunday,Times,'',concluded,:,Milton,s,story,could,scarcely,be,more,action-packed,and,its,setting,and,subsidiary,characters,are,as,fantastic,as,its,events,...,Milton,conjures,up,a,horrifying,but,enthralling,vision,of,the,court,of,Moulay,Ismail,.}",33,1,12,1,1,{num_words_between_bucket=3},{-0.730026}
22691052@6_0-22691052@6_7,22691052@6,Chris Franck-Patrick Forge,,0.498,"{Franck,gained,initial,success,in,1992,with,Patrick,Forge,in,the,group,Da,Lata,.}",0,1,7,2,2,"{num_words_between_bucket=1,""BETW_L_[nsubj prep_with]"",NGRAM_1_[gain],NGRAM_1_[1992],NGRAM_1_[success],NGRAM_1_[initial]}","{-0.46944,0.36561,-0.0448907,0.0422587,0.0222264,-0.00617867}"
485156@22_11-485156@22_28,485156@22,Tim Russert-Daniel Moynihan,,0.324,"{Prior,to,becoming,host,of,``,Meet,the,Press,'',"","",Russert,worked,as,a,special,counsel,"","",and,later,as,chief,of,staff,"","",to,U.S.,Senator,Daniel,Moynihan,"","",a,Democrat,from,New,York,.}",11,1,28,2,2,"{num_words_between_bucket=2,""BETW_L_[nsubj conj_and pobj]"",NGRAM_1_[later],NGRAM_1_[chief],NGRAM_1_[counsel],NGRAM_1_[special]}","{-0.689931,-0.0425182,-0.0407191,0.0186802,0.0136714,-0.0125381}"
23936229@12_34-23936229@12_24,23936229@12,Robert Donald-Lloyd George,,0.342,"{A,consortium,centred,on,Lloyd,George,bought,the,``,Chronicle,'',and,``,Lloyd,'s,'',"","",leading,Donald,to,resign,"","",complaining,that,Lloyd,George,was,trying,to,``,corner,public,opinion,'',Donald,bought,``,The,Globe,'',in,1919,"","",but,sold,it,in,1921,.}",34,1,24,2,2,{num_words_between_bucket=1},{-0.46944}
19754862@6_0-19754862@6_3,19754862@6,Princess Lucia of Bourbon-Two Sicilies-Eugenio of Savoy,,0.494,"{Lucia,married,Prince,Eugenio,of,Savoy,"","",sixth,and,youngest,child,of,Prince,Thomas,of,Savoy,"","",2nd,Duke,of,Genoa,and,his,wife,Princess,Maria,Isabella,of,Bavaria,"","",on,29,October,1938,at,Nymphenburg,Palace,in,Munich,"","",Germany,.}",0,1,3,3,3,"{NGRAM_1_[marry],num_words_between_bucket=0,negative_dict_word,""BETW_L_[nsubj dobj prep_of]"",people_between_bucket=0}","{0.297866,-0.275275,0.12435,-0.0846161,-0.000745533}"
1331228@23_11-1331228@23_1,1331228@23,Anura Bandaranaike-Rajapakse,,0.376,"{Following,Rajapakse,'s,election,victory,it,had,been,widely,predicted,that,Bandaranaike,would,be,appointed,Prime,Minister,or,remain,as,foreign,minister,.}",11,1,1,1,1,{num_words_between_bucket=1},{-0.46944}
4681032@40_10-4681032@40_4,4681032@40,Hank Skinner-Reed,,0.372,"{Later,"","",however,"","",Reed,recanted,that,claim,and,said,Skinner,merely,``,told,'',her,not,to,call,the,police,never,actually,threatening,her,.}",10,1,4,1,1,{num_words_between_bucket=1},{-0.46944}
41974441@39_0-41974441@39_7,41974441@39,Prenk Pervizi-Zogu,,0.372,"{Pervizi,went,back,and,warned,the,King,Zogu,on,intentions,of,Benito,Mussolini,.}",0,1,7,1,1,"{num_words_between_bucket=1,""BETW_L_[nsubj conj_and dobj]"",NGRAM_1_[warn],NGRAM_1_[back],NGRAM_1_[go],""BETW_D_[nsubj go conj_and warn dobj]""}","{-0.46944,-0.0866694,0.066078,-0.0518738,0.0505011,0.00336989}"
6723117@20_10-6723117@20_29,6723117@20,Sleazy P. Martini-Skulhed,,0.42,"{After,signing,over,the,rights,and,taking,the,money,"","",Sleazy,signals,Gwar,to,enter,the,boardroom,"","",at,which,point,they,kill,everyone,on,the,directors,board,except,Skulhed,"","",who,escapes,to,his,underground,lab,.}",10,1,29,1,1,"{num_words_between_bucket=2,people_between_bucket=1,dep_path_length>5}","{-0.689931,0.559509,-0.250716}"
24637447@27_36-24637447@27_33,24637447@27,Dorian Holley-Darryl Phinnessee,,0.434,"{The,``,Los,Angeles,Times,'',described,in,a,review,of,the,concert,that,the,song,was,``,embellished,with,a,delicious,a,cappella,doo-wop,break,featuring,the,46-year-old,star,and,backup,singers,Darryl,Phinnessee,and,Dorian,Holley,'',.}",36,2,33,2,2,{num_words_between_bucket=0},{-0.275275}
2237161@129_0-2237161@129_9,2237161@129,Rudolf Wolters-Speer,,0.354,"{Wolters,had,more,success,fending,off,denazification,proceedings,against,Speer,"","",collecting,many,affidavits,in,Speer,'s,favor,"","",including,one,from,Tessenow,whom,Speer,had,shielded,during,the,war,.}",0,1,9,1,1,"{num_words_between_bucket=1,dep_path_length>5,NGRAM_1_[success],NGRAM_1_[proceedings],""NGRAM_2_[denazification proceedings]"",""BETW_L_[nsubj dobj vmod dobj prep_against]""}","{-0.46944,-0.250716,0.0222264,-0.00512654,-0.00488749,-0.00488749}"
25686271@7_11-25686271@7_8,25686271@7,Micah Ohlman-Paul Moyer,,0.386,"{The,nephew,of,veteran,Los,Angeles,television,anchor,Paul,Moyer,"","",Ohlman,began,his,career,as,a,weekday,evening,co-anchor,for,NBC,affiliate,KULR-TV,in,Billings,"","",Montana,from,1998,to,2000,.}",11,1,8,2,2,{num_words_between_bucket=0},{-0.275275}
10052513@28_2-10052513@28_5,10052513@28,Jay DeDapper-Melissa Russo,,0.642,"{In,2007,Jay,and,colleague,Melissa,Russo,helped,create,the,first,local,political,video,podcast,Politics,to,Go,for,WNBC-TV,.}",2,1,5,2,2,"{BETW_[conj_and],BETW_L_[conj_and],BETW_D_[conj_and],num_words_between_bucket=0,NGRAM_1_[colleague],people_between_bucket=0}","{0.329904,0.329482,0.329242,-0.275275,-0.0446475,-0.000745533}"
142834@21_0-142834@21_9,142834@21,Wallace Beery-Pancho Villa,,0.21,"{Beery,began,playing,villains,"","",and,in,1917,portrayed,Pancho,Villa,in,``,Patria,'',at,a,time,when,Villa,was,still,active,in,Mexico,.}",0,1,9,2,2,"{num_words_between_bucket=1,NGRAM_1_[play],NGRAM_1_[begin],""NGRAM_2_[begin play]"",""BETW_L_[nsubj conj_and dobj]"",NGRAM_1_[portray]}","{-0.46944,-0.23126,-0.149484,-0.0923529,-0.0866694,-0.0796685}"
44912918@21_10-44912918@21_19,44912918@21,Kurt Wagner (General)-Heinrich Flei,,0.346,"{The,Soviet,military,commander,"","",Nikolai,Trufanow,"","",now,had,Wagner,installed,as,Leipzig,police,chief,in,succession,to,Heinrich,Flei,ner,whom,the,Soviets,suspected,of,entertaining,pro-American,sympathies,.}",10,1,19,2,2,"{num_words_between_bucket=1,dep_path_length>5,NGRAM_1_[police],NGRAM_1_[chief],NGRAM_1_[succession],NGRAM_1_[install]}","{-0.46944,-0.250716,-0.0281379,0.0186802,0.0126683,0.00439903}"
12740114@144_10-12740114@144_0,12740114@144,Zuzanna Ginczanka-Krystyna Garlicka,,0.398,"{Krystyna,Garlicka,was,apparently,incarcerated,at,one,point,together,with,Ginczanka,"","",in,the,same,cell,"","",and,as,a,fellow-prisoner,developed,a,rapport,with,her,which,made,her,privy,to,Ginczanka,'s,confessions,and,much,of,her,ultimate,fate,unknown,to,outsiders,.}",10,1,0,2,2,{num_words_between_bucket=1},{-0.46944}
43608456@7_0-43608456@7_10,43608456@7,Piyush Gupta-Minnie Gupta,,0.698,"{Gupta,was,born,in,India,to,Dr.,R.S.,Gupta,and,Minnie,Gupta,"","",one,of,3,children,.}",0,1,10,2,2,"{people_between_bucket=2,num_words_between_bucket=1}","{1.35826,-0.46944}"
41215228@1_25-41215228@1_3,41215228@1,Ibn al-Qasim-Abd ar-Rahman ibn al-Qasim al - ` Utaqi,,0.352,"{Ibn,al-Qasim,`,Abd,ar-Rahman,ibn,al-Qasim,al,-,`,Utaqi,-LRB-,750,806,-RRB-,-LRB-,132,AH,191,AH,-RRB-,"","",better,known,as,Ibn,al-Qasim,was,a,prominent,early,jurist,in,the,Maliki,school,from,Egypt,.}",25,2,3,8,8,{num_words_between_bucket=2},{-0.689931}
