relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
2136812@153_18-2136812@153_7,2136812@153,Ernie Barnes-Rosalind Richardson,,0,"{In,1996,Carolina,Panthers,football,team,owners,Rosalind,and,Jerry,Richardson,-LRB-,Barnes,former,Colts,teammate,-RRB-,commissioned,Barnes,to,create,the,large,painting,``,Victory,in,Overtime,'',-LRB-,approximately,7,ft.,x,14,ft.,-RRB-,.}",18,1,7,2,2,"{INV_LENGTHS_[1_2],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[-rrb-],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O]}","{1.17497,-0.96833,-0.866231,-0.502914,0.40748,-0.377028}"
16403068@11_0-16403068@11_22,16403068@11,Peter Stevenson-Ballerin,,0,"{Stevenson,played,his,club,football,with,Ballerin.He,won,a,county,championship,in,1976,and,an,Ulster,club,medal,the,same,year,with,Ballerin,but,they,lost,the,all,ireland,club,final,to,Austin,Stacks,Tralee,.}",0,1,22,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[in],NGRAM_1_[and],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True]}","{-1.69942,-0.894855,-0.611804,0.558553,-0.445243,-0.387882}"
87529@129_6-87529@129_44,87529@129,Maurice Papon-Michel Slitinsky,,0,"{The,newspaper,showed,documents,signed,by,Papon,which,demonstrated,his,responsibility,in,the,deportation,of,1690,Jews,of,Bordeaux,to,Drancy,from,1942,to,1944,These,documents,had,been,provided,to,the,satirical,newspaper,by,one,of,the,survivors,of,Papon,'s,raid,"","",Michel,Slitinsky,-LRB-,1925,2012,-RRB-,"","",in,the,spring,of,1981,.}",6,1,44,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],NGRAM_1_[in],LENGTHS_[1_3],""W_NER_L_1_R_3_[O]_[O DATE DATE]"",NGRAM_1_[have]}","{-0.894855,0.616367,-0.611804,0.547592,-0.543266,0.463153}"
14983317@3_0-14983317@3_15,14983317@3,Lucius Caninius Gallus-Marcus Terentius Varro,,0.82,"{Gallus,was,a,contemporary,and,friend,to,dictator,Gaius,Julius,Caesar,"","",also,to,politicians,Marcus,Terentius,Varro,and,Marcus,Tullius,Cicero,.}",0,1,15,3,3,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_4],NGRAM_1_[be],NGRAM_1_[and],NGRAM_1_[a],""NGRAM_1_[,]""}","{-0.894855,0.729416,0.616367,0.558553,-0.445243,-0.390824}"
5270636@45_24-5270636@45_0,5270636@45,Emperor Xiaowu of Liu Song-Liu Yixuan,,0.104,"{Liu,Yixuan,also,did,not,personally,trust,Zang,"","",and,declined,Zang,'s,strategy,of,attacking,Jiankang,directly,"","",instead,choosing,to,engage,Emperor,Xiaowu,'s,troops,at,Liangshan,-LRB-,"","",in,modern,Chaohu,"","",Anhui,-RRB-,"","",and,after,some,initial,losses,"","",Liu,Yixuan,'s,troops,collapsed,"","",and,he,fled,.}",24,1,0,2,2,"{INV_LENGTHS_[1_2],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[of],INV_NGRAM_1_['s],""INV_W_NER_L_3_R_2_[O O O]_[O O]""}","{1.17497,-0.96833,-0.866231,-0.677554,-0.639043,0.40748}"
21880713@12_38-21880713@12_36,21880713@12,José María Verdugo-Pedro,,0.224,"{Julio,Antonio,Verdugo,-LRB-,1789,-,1876,-RRB-,"","",son,of,Jos,Mar,a,Verdugo,"","",married,Mar,a,de,Jesus,Romero,"","",and,had,the,following,children,:,Teodoro,"","",Chris,stimo,"","",Fernando,"","",Pedro,"","",Jos,Mar,a,"","",Querino/Quirino,"","",Rafael,"","",Guillermo,"","",Vittorio,"","",Rafaela,-LRB-,first,married,to,Fernando,Sep,lveda,then,to,Tom,s,vila,S,nchez,-RRB-,"","",and,Maria,Antonia,-LRB-,married,Chabolla,-RRB-,.}",38,1,36,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_NGRAM_1_[,]"",""INV_POS_SEQ_[,]"",""INV_LEMMA_SEQ_[,]"",""INV_WORD_SEQ_[,]""}","{-0.96833,-0.866231,0.382263,0.30364,0.301169,0.299481}"
11548121@68_7-11548121@68_31,11548121@68,Taylor Mays-Kevin Thomas,,0.444,"{A,memorable,play,in,the,game,by,Taylor,Mays,was,a,devastating,helmet-to-helmet,hit,on,wide,receiver,Jordan,Norwood,which,momentarily,knocked,Norwood,out,of,the,game,and,incidentally,his,teammate,Kevin,Thomas,as,well,.}",7,2,31,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],NGRAM_1_[and],NGRAM_1_[out],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.616367,0.558553,0.445966,-0.445243,-0.387882}"
2004030@48_21-2004030@48_38,2004030@48,Graham Dilley-John Lever,,0.214,"{The,game,featured,a,memorable,item,on,the,second-innings,scorecard,:,England,lost,the,match,by,138,runs,"","",and,although,Dilley,also,played,in,the,second,Test,"","",which,was,also,lost,"","",he,was,replaced,by,John,Lever,for,the,third,and,final,game,.}",21,1,38,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[be],NGRAM_1_[in],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.786038,0.616367,-0.611804,-0.390824,-0.387882}"
2009856@26_10-2009856@26_25,2009856@26,Mike Milbury-Steve Cedorchuk,,0,"{On,March,30,"","",1994,"","",Boston,College,announced,that,Mike,Milbury,would,take,over,as,the,head,coach,of,the,hockey,team,"","",replacing,Steve,Cedorchuk,.}",10,2,25,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[2_3],NGRAM_1_[as],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[take]}","{-0.894855,0.77964,-0.680385,-0.390824,-0.387882,-0.305418}"
23189683@8_0-23189683@8_19,23189683@8,Clifford Percy Evans-Raymond Evans,,0.984,"{Evans,was,drafted,into,the,armed,forces,in,June,1918,and,saw,combat,during,World,War,I.,His,brother,Raymond,Evans,was,also,an,architect,in,Salt,Lake,City,"","",and,his,sister,Dorrit,Evans,was,married,to,architect,and,firm,partner,Taylor,Woolley,.}",0,1,19,2,2,"{NGRAM_1_[brother],W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[be],NGRAM_1_[in],NGRAM_1_[and]}","{3.57238,-0.894855,0.786038,0.616367,-0.611804,0.558553}"
13282493@84_0-13282493@84_8,13282493@84,Seumas Milne-Mario Ter,,0.064,"{Milne,described,the,restoration,of,the,sight,of,Mario,Ter,n,"","",the,former,Bolivian,sergeant,who,killed,Che,Guevara,"","",by,Cuban,doctors,``,paid,for,by,revolutionary,Venezuela,in,the,radicalised,Bolivia,of,Evo,Morales,'',"","",one,of,``,1.4,million,free,eye,operations,carried,out,by,Cuban,doctors,in,33,countries,across,Latin,America,"","",the,Caribbean,and,Africa,'',"","",as,``,an,emblem,both,of,the,humanity,of,Fidel,Castro,and,Guevara,'s,legacy,'',and,the,transformation,of,Latin,America,.}",0,1,8,2,2,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],STARTS_WITH_CAPITAL_[True_True],""BETW_L_[dep dep]"",""W_NER_L_2_R_2_[LOCATION O]_[O O]"",""NER_SEQ_[O O O O O O O]""}","{-1.69942,-0.894855,-0.387882,-0.369103,0.34847,0.331287}"
27398153@13_13-27398153@13_5,27398153@13,Robert W. McConnell-Adeline,,0.022,"{The,graves,of,Elizabeth,and,Adeline,are,located,at,Silent,Hill,Cemetery,in,McConnell,.}",13,1,5,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[be],INV_W_NER_L_1_R_1_[O]_[O],INV_NGRAM_1_[in]}","{-1.69593,-0.96833,-0.866231,-0.426536,-0.377028,0.12731}"
2108154@3_21-2108154@3_28,2108154@3,Victor Hugues-Catherine Fodrin,,0.558,"{Jean,Baptiste,``,Victor,'',Hugues,was,born,to,a,rich,family,of,Marseille,'s,bourgeoisie,"","",son,of,Jean-Fran,ois,Hugues,1725-1789,"","",a,salesman,"","",and,Catherine,Fodrin,1729-1822,"","",issued,from,a,family,of,silk,traders,of,Saint,-,tienne,.}",21,1,28,2,2,"{NGRAM_1_[and],LENGTHS_[1_3],NGRAM_1_[a],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""NGRAM_2_[, a]""}","{0.558553,0.547592,-0.445243,-0.390824,-0.387882,0.151668}"
980869@31_3-980869@31_12,980869@31,Rubel Phillips-Kennedy,,0,"{The,pair,stressed,Phillips,',support,for,Adlai,Stevenson,in,1956,and,Kennedy,in,1960,.}",3,1,12,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[for],NGRAM_1_[in],NGRAM_1_['],NGRAM_1_[and]}","{-1.69942,-0.894855,-0.723081,-0.611804,0.585616,0.558553}"
29421981@2_0-29421981@2_6,29421981@2,James Wilford-Thomas Wilford,,0.256,"{James,Wilford,was,the,son,of,Thomas,Wilford,of,Hartridge,"","",Kent,"","",and,Elizabeth,Colepeper,.}",0,2,6,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],STARTS_WITH_CAPITAL_[True_True],""NGRAM_3_[be the son]"",W_LEMMA_L_1_R_1_[.]_[of],""BETW_D_[nsubj son prep_of]""}","{-0.894855,0.616367,-0.387882,-0.308111,-0.297478,-0.287757}"
49202@54_0-49202@54_28,49202@54,Ignacy Krasicki-Konstanty Ildefons Ga,,0.41,"{Krasicki,has,been,the,subject,of,works,by,poets,of,the,Polish,EnlightenmentStanis,aw,Trembecki,"","",Franciszek,Zab,ocki,"","",Wojciech,Mierand,in,the,20th,century,"","",by,Konstanty,Ildefons,Ga,czy,ski,.}",0,1,28,3,3,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_4],NGRAM_1_[be],NGRAM_1_[in],NGRAM_1_[have],""NGRAM_1_[,]""}","{-0.894855,0.729416,0.616367,-0.611804,0.463153,-0.390824}"
34193106@1_0-34193106@1_19,34193106@1,Robert Edwin Newbery-Dale,,0.408,"{Robert,Edwin,Newbery,Robert,Edwin,Newbery,MC,-LRB-,1884,1967,-RRB-,was,one,of,the,two,founding,partners,of,Dale,and,Newbery,"","",the,firm,of,solicitors,that,has,had,offices,in,Southeast,England,since,1911,.}",0,3,19,1,1,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],""NGRAM_2_[-rrb- be]"",""NGRAM_3_[one of the]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[one]}","{-0.894855,0.616367,0.45826,0.391802,-0.387882,0.325192}"
479261@63_7-479261@63_1,479261@63,Roger Bresnahan-McGraw,,0.022,"{As,McGraw,did,not,want,to,block,Bresnahan,from,the,opportunity,"","",the,Giants,traded,Bresnahan,to,the,Cardinals,for,Red,Murray,"","",Bugs,Raymond,and,Admiral,Schlei,after,the,1908,season,.}",7,1,1,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_NER_SEQ_[O O O O O]"",""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_NGRAM_1_[to]}","{-1.69593,-0.96833,-0.866231,0.451901,0.40748,-0.392293}"
89530@168_38-89530@168_43,89530@168,Harold Pinter-Beckett,,0.048,"{Working,as,both,a,screenwriter,and,as,a,playwright,"","",Pinter,composed,a,script,called,'','',-LRB-,1966,-RRB-,"","",for,a,trilogy,of,films,to,be,contributed,by,Samuel,Beckett,"","",Eug,ne,Ionesco,"","",and,Pinter,"","",of,which,only,Beckett,'s,film,"","",titled,``,Film,'',"","",was,actually,produced,.}",38,1,43,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_2_[O]_[O O]"",NGRAM_1_[only]}","{-1.69942,-0.894855,-0.390824,-0.387882,-0.301129,0.242303}"
23123284@25_0-23123284@25_40,23123284@25,Carmen Mondragón-Lupe V lez,,0.606,"{Carmen,Mondrag,n,is,considered,one,of,the,talented,and,revolutionary,women,who,formed,the,1920s,and,1930s,in,Mexico,by,activism,and,creativity,"","",like,Guadalupe,Mar,n,"","",Antonieta,Rivas,Mercado,"","",Frida,Kahlo,"","",Tina,Modotti,"","",Lupe,V,lez,and,Mar,a,Izquierdo,.}",0,2,40,3,3,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],NGRAM_1_[in],NGRAM_1_[and],""W_NER_L_1_R_3_[O]_[O DATE O]"",NGRAM_1_[like]}","{-0.894855,0.616367,-0.611804,0.558553,0.535183,0.428867}"
21687129@59_18-21687129@59_3,21687129@59,Alan M. Krensky-Li,,0.092,"{Nelson,EL,"","",Li,XB,"","",Hsu,FJ,"","",Kwak,LW,"","",Levy,R,"","",Clayberger,C,"","",Krensky,AM,:,Tumor,specific,cytotoxic,T,lymphocyte,response,after,idiotypevaccination,for,B,cell,"","",Non-Hodgkin,s,lymphoma,.}",18,1,3,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_LENGTHS_[1_0],""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_1_R_2_[O]_[O O]""}","{-0.96833,-0.866231,-0.448859,0.382263,-0.377028,0.195746}"
162526@40_29-162526@40_4,162526@40,Neal Adams-Elliot Caplin,,0.022,"{Adams,later,said,that,Elliot,Caplin,offered,Adams,the,job,of,drawing,a,comic,strip,based,on,author,Robin,Moore,'s,``,The,Green,Berets,'',"","",but,that,Adams,"","",who,opposed,the,Vietnam,War,"","",where,the,series,was,set,"","",suggested,longtime,DC,Comics,war-comics,artist,Joe,Kubert,"","",who,landed,that,assignment,.}",29,1,4,2,2,"{INV_LENGTHS_[1_2],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[''],INV_NGRAM_1_[of],INV_NGRAM_1_[``]}","{1.17497,-0.96833,-0.866231,-0.73452,-0.677554,-0.668003}"
1393769@45_41-1393769@45_0,1393769@45,Marty Schottenheimer-Jim Trotter,,0.046,"{Jim,Trotter,"","",of,the,``,San,Diego,Union,Tribune,'',"","",also,believes,that,Schottenheimer,'s,insistence,that,his,brother,"","",Kurt,Schottenheimer,"","",replace,Phillips,as,the,defensive,coordinator,further,strained,the,relationship,between,team,president,Dean,Spanos,and,Schottenheimer,.}",41,1,0,2,2,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[''],INV_NGRAM_1_[of],INV_NGRAM_1_[``],INV_NGRAM_1_['s]}","{-0.96833,-0.866231,-0.73452,-0.677554,-0.668003,-0.639043}"
30755797@30_16-30755797@30_28,30755797@30,Harry Goodhart-Marlow,,0.026,"{The,Old,Boys,reached,their,third,FA,Cup,Final,in,four,years,in,1882,"","",with,Goodhart,again,scoring,a,hat-trick,in,the,5,0,semi-final,victory,over,Marlow,.}",16,1,28,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[in],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[5]}","{-1.69942,-0.894855,-0.611804,-0.445243,-0.387882,0.286447}"
1260880@11_2-1260880@11_0,1260880@11,Ephraïm Inoni-Biya,,0.17,"{Biya,dismissed,Inoni,from,his,post,as,Prime,Minister,on,June,30,"","",2009,"","",appointing,another,anglophone,"","",Phil,mon,Yang,"","",to,replace,him,.}",2,1,0,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_BETW_L_[dobj nsubj]"",INV_LENGTHS_[1_0],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O]}","{-0.96833,-0.866231,0.523128,-0.448859,0.40748,-0.377028}"
14759147@23_7-14759147@23_0,14759147@23,Theodore Fraser-Barzenji,,0.014,"{Barzenji,was,wounded,and,ultimately,captured,by,Fraser,'s,forces,.}",7,1,0,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[be],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O]}","{-1.69593,-0.96833,-0.866231,-0.426536,0.40748,-0.377028}"
39406113@35_0-39406113@35_23,39406113@35,Shirley Gunn-Johan van der Merwe,,0.45,"{Gunn,later,testified,of,her,own,experiences,to,the,Truth,and,Reconciliation,Commission,-LRB-,TRC,-RRB-,"","",while,Vlok,"","",former,Police,Commissioner,Johan,van,der,Merwe,and,17,others,were,granted,amnesty,for,the,bombing,.}",0,1,23,4,4,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[and],NGRAM_1_[she],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],LENGTHS_[0_3]}","{-0.894855,0.558553,0.508485,-0.390824,-0.387882,0.386867}"
2516282@278_1-2516282@278_11,2516282@278,Peng Shuai-Kanepi,,0.362,"{Unfortunately,Peng,'s,defeat,in,finals,continued,as,she,lost,to,Kanepi,6,2,7,5,.}",1,1,11,1,1,"{NGRAM_1_[as],NGRAM_1_[in],LENGTHS_[0_1],NGRAM_1_[she],STARTS_WITH_CAPITAL_[True_True],""NER_SEQ_[O O O O O O O O O]""}","{-0.680385,-0.611804,0.52958,0.508485,-0.387882,0.341391}"
250355@17_10-250355@17_20,250355@17,Elizabeth Siddal-Tozer,,0.016,"{When,she,started,work,as,an,artist,'s,model,"","",Siddal,was,in,the,enviable,position,of,working,at,Mrs,Tozer,s,millinery,part-time,and,was,ensured,a,regular,wage,even,if,modelling,did,not,work,out,"","",an,unusual,opportunity,for,a,woman,of,her,time,.}",10,1,20,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[at],NGRAM_1_[be],NGRAM_1_[in],STARTS_WITH_CAPITAL_[True_True]}","{-1.69942,-0.894855,-0.872397,0.616367,-0.611804,-0.387882}"
3121417@10_0-3121417@10_3,3121417@10,Mike Darr-Duane Johnson,,0.846,"{Darr,and,friend,Duane,Johnson,"","",who,were,not,wearing,safety,belts,"","",were,killed,.}",0,1,3,2,2,"{W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",NGRAM_1_[and],BETW_D_[conj_and],BETW_L_[conj_and],BETW_[conj_and]}","{-0.894855,0.841349,0.558553,0.523013,0.523013,0.522556}"
33891014@20_11-33891014@20_13,33891014@20,Bernard Mordaunt Ward-Gascoigne,,0.022,"{All,of,his,conjectures,were,disproved,by,academic,Shakespeareans,"","",but,Ward,'s,Gascoigne,theory,is,still,put,forth,by,some,modern,Oxfordians,"","",while,others,have,disavowed,it,.}",11,1,13,1,1,"{W_NER_L_1_R_1_[O]_[O],NER_SEQ_[O],LENGTHS_[0_1],""W_NER_L_3_R_1_[MISC O O]_[O]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[MISC O O]_[O O]""}","{-0.894855,-0.872583,0.52958,-0.479816,-0.387882,-0.328855}"
1168799@344_4-1168799@344_2,1168799@344,August Heinrich Petermann-Weller,,0.372,"{According,to,Weller,"","",Petermann,signed,226,articles,in,Petermanns,Geographische,Mitteilungen,"","",including,41,on,Africa,"","",98,on,the,Polar,regions,and,37,on,the,history,and,use,of,cartography,.}",4,1,2,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_NER_L_2_R_3_[O O]_[O NUMBER O]"",""INV_W_NER_L_2_R_2_[O O]_[O NUMBER]"",""INV_NGRAM_1_[,]""}","{-1.69593,-0.96833,-0.866231,0.441909,0.406038,0.382263}"
24626692@13_26-24626692@13_42,24626692@13,Dionne Bromfield-Winehouse,,0.018,"{On,25,September,2009,"","",Bromfield,performed,alongside,Winehouse,at,the,The,Prince,'s,Trust,End,of,the,Summer,Ball,and,"","",on,10,October,"","",Bromfield,performed,a,cover,of,The,Shirelles,',1960s,hit,``,Mama,Said,'',"","",while,Winehouse,appeared,as,a,backing,singer,on,the,British,television,show,``,Strictly,Come,Dancing,'',.}",26,1,42,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_['],NGRAM_1_[``],NGRAM_1_[a],""NGRAM_1_[,]""}","{-1.69942,-0.894855,0.585616,-0.569403,-0.445243,-0.390824}"
15430440@12_6-15430440@12_26,15430440@12,Garth Welch-Robert Helpmann,,0.104,"{While,at,the,Australian,Ballet,"","",Welch,danced,the,lead,in,all,the,major,classical,ballets,in,the,company,'s,repertoire,and,created,roles,in,Sir,Robert,Helpmann,'s,``,The,Display,'',and,``,Yugen,'',and,in,John,Butler,'s,``,Threshold,'',.}",6,1,26,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[in],NGRAM_1_[and],LENGTHS_[1_3],NGRAM_1_[Sir],STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,-0.611804,0.558553,0.547592,-0.503923,-0.387882}"
8050823@57_0-8050823@57_20,8050823@57,Pierre Amine Gemayel-Iskander,,0.002,"{Gemayel,married,Patricia,Daif,"","",a,Lebanese,Christian,"","",in,1999,"","",and,they,had,two,sons,"","",Amine,and,Iskander,-LRB-,Alexander,-RRB-,.}",0,1,20,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[in],NGRAM_1_[and],NGRAM_1_[have],NGRAM_1_[marry]}","{-1.69942,-0.894855,-0.611804,0.558553,0.463153,-0.456326}"
5723737@11_3-5723737@11_25,5723737@11,Dan Monson-Gene Bartow,,0,"{After,graduation,"","",Monson,was,a,high,school,coach,in,Oregon,City,"","",Oregon,for,a,season,"","",then,became,a,collegiate,graduate,assistant,under,Gene,Bartow,at,UAB,in,1986,"","",where,he,earned,a,master,'s,degree,in,education,.}",3,1,25,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[for],NGRAM_1_[then],NGRAM_1_[be],NGRAM_1_[in]}","{-0.894855,0.786038,-0.723081,0.63938,0.616367,-0.611804}"
45146081@1_5-45146081@1_19,45146081@1,Paul Williams (director)-P.W. Williams,,0,"{Paul,Williams,-LRB-,director,-RRB-,Paul,Williams,-LRB-,born,1943,"","",New,York,City,-RRB-,"","",often,credited,as,P.W.,Williams,-LRB-,to,avoid,confusion,with,actor/musician,Paul,Williams,-RRB-,"","",is,an,actor/director,best,known,for,directing,a,series,of,films,in,the,late,',60,'s,/,early,',70,'s,exploring,countercultural,life,:,``,Out,of,It,'',"","",``,The,Revolutionary,'',and,'','',.}",5,2,19,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[as],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",""W_NER_L_1_R_2_[O]_[O O]""}","{-0.894855,-0.680385,-0.390824,-0.387882,-0.344708,-0.301129}"
35554503@12_0-35554503@12_35,35554503@12,"William Hervey, 1st Baron Hervey-Anthony Browne",,0.78,"{Hervey,married,firstly,"","",in,May,1597,"","",Mary,"","",dowager,Countess,of,Southampton,"","",widow,of,Sir,Thomas,Heneage,"","",and,formerly,of,Henry,Wriothesley,"","",2nd,Earl,of,Southampton,"","",and,daughter,of,Anthony,Browne,"","",1st,Viscount,Montagu,"","",by,his,first,wife,"","",Jane,Radcliffe,"","",daughter,of,Robert,Radcliffe,"","",1st,Earl,of,Sussex,.}",0,1,35,2,2,"{W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",LENGTHS_[1_2],NGRAM_1_[in],NGRAM_1_[and],NGRAM_1_[Sir]}","{-0.894855,0.841349,0.786038,-0.611804,0.558553,-0.503923}"
6724470@112_5-6724470@112_11,6724470@112,Katie Chapman-Riley,,0.546,"{As,of,January,2008,"","",Chapman,announced,she,was,pregnant,with,Riley,"","",and,as,a,result,played,no,further,part,in,Arsenal,'s,2007,08,season,.}",5,1,11,1,1,"{LENGTHS_[1_1],""NER_SEQ_[O O O O O]"",W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],NGRAM_1_[she],""W_LEMMA_L_2_R_1_[_NUMBER ,]_[,]""}","{-1.69942,0.984072,-0.894855,0.616367,0.508485,0.438589}"
5375090@36_3-5375090@36_8,5375090@36,Seth Rudetsky-James Wesley,,0.226,"{In,2012,"","",Rudetsky,married,his,partner,"","",James,Wesley,.}",3,1,8,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[marry],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[he]}","{-0.894855,0.786038,-0.456326,-0.390824,-0.387882,0.387806}"
39469870@57_2-39469870@57_25,39469870@57,Gerald Hannon-Martin,,0.006,"{After,grilling,Hannon,extensively,on,his,sexual,practices,and,confirming,that,he,was,interested,in,the,subject,of,pedophilia,purely,as,a,philosophical,debate,"","",Martin,concluded,Hannon,``,refrains,from,sex,with,children,not,because,he,thinks,it,is,morally,or,ethically,taboo,"","",but,because,it,does,n't,turn,him,on,.,''}",2,1,25,1,1,"{LENGTHS_[1_1],NGRAM_1_[that],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[as],NGRAM_1_[be],NGRAM_1_[in]}","{-1.69942,-1.15783,-0.894855,-0.680385,0.616367,-0.611804}"
13510124@9_0-13510124@9_6,13510124@9,Krishan Sabnani-Eric E. Sumner,,0.558,"{Krishan,has,received,the,2005,IEEE,Eric,E.,Sumner,Award,and,the,2005,IEEE,W.,Wallace,McDowell,Award,.}",0,1,6,3,3,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[have],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_2_[O]_[O O]"",""BETW_L_[nsubj dobj nn]""}","{-0.894855,0.786038,0.463153,-0.387882,-0.301129,0.289965}"
933669@27_0-933669@27_10,933669@27,Grace Lee Whitney-Phil Silvers,,0.29,"{Whitney,debuted,on,Broadway,in,``,Top,Banana,'',with,Phil,Silvers,and,Kaye,Ballard,where,she,played,Miss,Holland,.}",0,1,10,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[in],NGRAM_1_[``],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_3_[O]_[O PERSON PERSON]""}","{-0.894855,0.786038,-0.611804,-0.569403,-0.387882,0.381701}"
1132127@31_12-1132127@31_26,1132127@31,"William Beresford, 1st Viscount Beresford-Montalegre",,0.292,"{Soult,was,outnumbered,and,was,expelled,from,Portugal,;,the,positioning,of,Beresford,'s,forces,compelled,the,French,to,leave,Portugal,by,the,poor,roads,through,Montalegre,"","",they,managed,to,cross,the,border,only,after,sacrificing,their,artillery,and,baggage,"","",and,facing,numerous,difficulties,.}",12,1,26,1,1,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],""W_LEMMA_L_1_R_1_[of]_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",NGRAM_1_[leave]}","{-0.894855,0.786038,0.583167,-0.387882,-0.344708,-0.330042}"
